	gene	str	chr	promoter_start	promoter_end
20905	Srfbp1	1	chr18	52463692	52465692
20906	Trim12c	-1	chr7	104353362	104355362
20907	Calml3	-1	chr13	3804316	3806316
20908	Wipi1	-1	chr11	109611967	109613967
20909	Abi2	1	chr1	60407618	60409618
20910	H2-Oa	1	chr17	34090339	34092339
20911	Calm4	1	chr13	3835756	3837756
20912	Rnf207	-1	chr4	152318993	152320993
20913	Ubxn2b	1	chr4	6189097	6191097
20914	Tmem160	1	chr7	16450778	16452778
20915	Slc39a9	1	chr12	80641882	80643882
20916	Stag2	1	chrX	42147316	42149316
20917	Olfr1431	1	chr19	12198633	12200633
20918	Gm49356	1	chr15	58887297	58889297
20919	Nsfl1c	1	chr2	151492181	151494181
20920	Ndufb9	1	chr15	58931755	58933755
20921	Olfr1432	-1	chr19	12232596	12234596
20922	Zbtb24	1	chr10	41448382	41450382
20923	Olfr262	-1	chr19	12241659	12243659
20924	Zfp277	-1	chr12	40445902	40447902
20925	Ppp6r1	-1	chr7	4659019	4661019
20926	4930512M02Rik	-1	chr11	11627835	11629835
20927	S100a5	1	chr3	90606522	90608522
20928	Tmem123	1	chr9	7762040	7764040
20929	Adgrg3	1	chr8	95015691	95017691
20930	Calm5	1	chr13	3852172	3854172
20931	Ptpre	1	chr7	135535480	135537480
20932	Gm21095	1	chrY	84095278	84097278
20933	S100a6	1	chr3	90610881	90612881
20934	Rheb	-1	chr5	24842624	24844624
20935	Ddx3y	-1	chrY	1286629	1288629
20936	Syce2	1	chr8	84870110	84872110
20937	Gm12789	1	chr4	101984625	101986625
20938	St6gal1	1	chr16	23222739	23224739
20939	Gamt	-1	chr10	80261012	80263012
20940	Zfp467	-1	chr6	48445825	48447825
20941	Pus7	-1	chr5	23783711	23785711
20942	Dusp11	-1	chr6	85961667	85963667
20943	Prdm9	-1	chr17	15564354	15566354
20944	Sigirr	-1	chr7	141100572	141102572
20945	P4ha3	1	chr7	100283519	100285519
20946	Npas1	-1	chr7	16477728	16479728
20947	Eva1a	1	chr6	82039042	82041042
20948	Dhrs11	-1	chr11	84828994	84830994
20949	4930562C15Rik	1	chr16	4833415	4835415
20950	Tmem43	1	chr6	91471702	91473702
20951	Rpl31	1	chr1	39365841	39367841
20952	1810055G02Rik	1	chr19	3706292	3708292
20953	Ptges	-1	chr2	30929863	30931863
20954	Cttn	-1	chr7	144471009	144473009
20955	Gm20931	1	chrY	55211719	55213719
20956	Esm1	1	chr13	113207658	113209658
20957	S100a7a	1	chr3	90652016	90654016
20958	Ikzf1	1	chr11	11683002	11685002
20959	Rps6kb2	-1	chr19	4163354	4165354
20960	Gzmk	-1	chr13	113225908	113227908
20961	Slc35b1	1	chr11	95382691	95384691
20962	Gm5797	-1	chr14	7332395	7334395
20963	S100a8	1	chr3	90666977	90668977
20964	Ddx58	-1	chr4	40239828	40241828
20965	Ccdc160	1	chrX	52789199	52791199
20966	Sugp1	1	chr8	70040812	70042812
20967	Gm8374	-1	chr14	7365134	7367134
20968	Icmt	1	chr4	152295226	152297226
20969	Vmn2r33	-1	chr7	7566786	7568786
20970	Defb40	-1	chr8	18978256	18980256
20971	Mael	-1	chr1	166238747	166240747
20972	1700025G04Rik	-1	chr1	152090125	152092125
20973	Scgb1b10	1	chr7	32098852	32100852
20974	Cyp7a1	-1	chr4	6275633	6277633
20975	Defb37	-1	chr8	18991055	18993055
20976	Unc80	1	chr1	66466366	66468366
20977	Setd1b	1	chr5	123140192	123142192
20978	Pramel6	1	chr2	87504564	87506564
20979	Vmn2r32	-1	chr7	7480018	7482018
20980	Smad1	-1	chr8	79399518	79401518
20981	Ccdc87	1	chr19	4837365	4839365
20982	Caap1	-1	chr4	94556796	94558796
20983	Cyb561	-1	chr11	105953336	105955336
20984	Nr3c1	-1	chr18	39519421	39521421
20985	Tex30	-1	chr1	44102441	44104441
20986	Stard5	1	chr7	83629958	83631958
20987	Vmn2r31	-1	chr7	7399703	7401703
20988	Zim1	-1	chr7	6696450	6698450
20989	Vwa3a	1	chr7	120737317	120739317
20990	Klhl10	1	chr11	100439916	100441916
20991	Usp9y	-1	chrY	1459782	1461782
20992	Birc2	-1	chr9	7837064	7839064
20993	Ankrd16	1	chr2	11775875	11777875
20994	AW146154	-1	chr7	41499890	41501890
20995	Gm5724	-1	chr6	141773810	141775810
20996	Camsap1	-1	chr2	25983282	25985282
20997	Tacr1	1	chr6	82400333	82402333
20998	S100a9	-1	chr3	90695721	90697721
20999	2510009E07Rik	-1	chr16	21694665	21696665
21000	Gm20449	-1	chr7	41499417	41501417
21001	Trmt1	1	chr8	84684306	84686306
21002	Nrxn3	1	chr12	88720875	88722875
21003	Gbf1	1	chr19	46150508	46152508
21004	Vmn2r57	-1	chr7	41448696	41450696
21005	Slc35f3	1	chr8	126136994	126138994
21006	Trpc4	1	chr3	54154034	54156034
21007	Scgb2b11	-1	chr7	32211145	32213145
21008	Ttpa	1	chr4	20005937	20007937
21009	Grb2	-1	chr11	115708597	115710597
21010	Scgb1b11	1	chr7	32220839	32222839
21011	Olfr338	1	chr2	36371518	36373518
21012	Grik1	-1	chr16	88290265	88292265
21013	Mpp5	1	chr12	78746906	78748906
21014	Defb38	-1	chr8	19026566	19028566
21015	Slc34a2	1	chr5	53036080	53038080
21016	Il16	-1	chr7	83745726	83747726
21017	Rps6kl1	-1	chr12	85151264	85153264
21018	Alppl2	-1	chr1	87089928	87091928
21019	Trmt10b	1	chr4	45295126	45297126
21020	Tbc1d8	-1	chr1	39478755	39480755
21021	Gramd1b	-1	chr9	40531383	40533383
21022	Gm3755	-1	chr14	7450917	7452917
21023	Gm3752	-1	chr14	7483762	7485762
21024	Coa6	1	chr8	126420514	126422514
21025	Trim30b	-1	chr7	104369884	104371884
21026	Tarbp1	-1	chr8	126475065	126477065
21027	Vtn	1	chr11	78497090	78499090
21028	Ggh	1	chr4	20040051	20042051
21029	AF067063	-1	chr13	119830216	119832216
21030	Col1a2	1	chr6	4502813	4504813
21031	Zc3hc1	-1	chr6	30391028	30393028
21032	Olfr339	1	chr2	36416946	36418946
21033	Scgb2b12	-1	chr7	32327245	32329245
21034	Pym1	1	chr10	128745888	128747888
21035	Ppm1e	-1	chr11	87359023	87361023
21036	Uchl1	1	chr5	66674090	66676090
21037	Scgb1b12	1	chr7	32332181	32334181
21038	Olfr340	1	chr2	36450586	36452586
21039	Olfr341	-1	chr2	36482468	36484468
21040	Gm21394	-1	chrY	84564907	84566907
21041	Rbbp8	1	chr18	11631275	11633275
21042	Polr2a	-1	chr11	69758637	69760637
21043	Ehhadh	-1	chr16	21787807	21789807
21044	Pik3ca	1	chr3	32395670	32397670
21045	Lpin1	-1	chr12	16646966	16648966
21046	Prdx6b	1	chr2	80290471	80292471
21047	Fdx2	-1	chr9	21073614	21075614
21048	Ubald1	-1	chr16	4880315	4882315
21049	Mprip	1	chr11	59659304	59661304
21050	D13Ertd608e	1	chr13	119834005	119836005
21051	Rock1	-1	chr18	10182045	10184045
21052	Ror1	1	chr4	100093790	100095790
21053	Trim30c	-1	chr7	104400837	104402837
21054	Olfr153	1	chr2	87529795	87531795
21055	Ggt5	1	chr10	75587339	75589339
21056	Tcstv1	-1	chr13	119894785	119896785
21057	Slco1a4	-1	chr6	141856199	141858199
21058	Ptp4a3	1	chr15	73721144	73723144
21059	Gm21761	-1	chr13	119929272	119931272
21060	Defb39	-1	chr8	19064810	19066810
21061	Ormdl2	-1	chr10	128821645	128823645
21062	Dnah7a	-1	chr1	53706784	53708784
21063	Raver1	-1	chr9	21092008	21094008
21064	Trim30a	-1	chr7	104465193	104467193
21065	Defb12	-1	chr8	19114839	19116839
21066	Hsd17b2	1	chr8	117699903	117701903
21067	Numbl	1	chr7	27256432	27258432
21068	Cfap53	1	chr18	74281089	74283089
21069	Asic3	1	chr5	24411391	24413391
21070	Olfr1128	-1	chr2	87545542	87547542
21071	BC067074	1	chr13	113291158	113293158
21072	Snx13	1	chr12	35045185	35047185
21073	Prr5l	-1	chr2	101883027	101885027
21074	Gm3558	-1	chr14	7568566	7570566
21075	Tmem198b	-1	chr10	128804370	128806370
21076	Sebox	1	chr11	78501446	78503446
21077	Ptprcap	1	chr19	4151603	4153603
21078	Rrp1	-1	chr10	78413043	78415043
21079	B020031M17Rik	-1	chr13	119950806	119952806
21080	Dnajc14	1	chr10	128802061	128804061
21081	Selenon	-1	chr4	134552166	134554166
21082	Coro1b	1	chr19	4146618	4148618
21083	Rab35	1	chr5	115629907	115631907
21084	Coq8b	1	chr7	27231022	27233022
21085	Retreg2	1	chr1	75140777	75142777
21086	Klhl11	-1	chr11	100472741	100474741
21087	Poglut2	-1	chr1	44118808	44120808
21088	Tyk2	-1	chr9	21131243	21133243
21089	Alpi	-1	chr1	87101606	87103606
21090	Ano3	-1	chr2	110950923	110952923
21091	Atp6v1d	-1	chr12	78861638	78863638
21092	Galnt1	1	chr18	24203343	24205343
21093	Ndufa9	-1	chr6	126849136	126851136
21094	Cyp2s1	-1	chr7	25816913	25818913
21095	Azin2	-1	chr4	128962442	128964442
21096	Mss51	-1	chr14	20496901	20498901
21097	Ano9	-1	chr7	141117806	141119806
21098	Olfr1129	1	chr2	87571901	87573901
21099	Gm6871	-1	chr7	41573662	41575662
21100	Klf1	1	chr8	84899927	84901927
21101	Akp3	1	chr1	87122972	87124972
21102	Ckap2l	-1	chr2	129297212	129299212
21103	Sarnp	1	chr10	128815332	128817332
21104	Olfr342	1	chr2	36522997	36524997
21105	Btrc	1	chr19	45361733	45363733
21106	Olfr344	1	chr2	36564661	36566661
21107	Asgr2	1	chr11	70090643	70092643
21108	Olfr345	1	chr2	36638040	36640040
21109	Psat1	-1	chr19	15947337	15949337
21110	Xpc	-1	chr6	91515888	91517888
21111	Kdf1	1	chr4	133516962	133518962
21112	Olfr235	1	chr19	12259031	12261031
21113	Rnase10	1	chr14	51005750	51007750
21114	Nme8	-1	chr13	19697794	19699794
21115	Tnks2	1	chr19	36832231	36834231
21116	Pglyrp4	1	chr3	90724905	90726905
21117	Map3k13	1	chr16	21792345	21794345
21118	Tmc5	1	chr7	118595296	118597296
21119	Mrps36	-1	chr13	100744659	100746659
21120	Rnase9	-1	chr14	51041869	51043869
21121	Gm20890	-1	chrY	26776799	26778799
21122	Flywch2	-1	chr17	23786081	23788081
21123	Figla	1	chr6	86014170	86016170
21124	Mmp19	1	chr10	128788909	128790909
21125	Muc15	1	chr2	110719339	110721339
21126	Rnase11	-1	chr14	51050163	51052163
21127	Slu7	1	chr11	43431743	43433743
21128	Arrdc3	1	chr13	80881383	80883383
21129	Birc3	-1	chr9	7873186	7875186
21130	Tm6sf2	1	chr8	70070923	70072923
21131	Cep89	1	chr7	35395034	35397034
21132	Crot	-1	chr5	8997324	8999324
21133	Gm8909	-1	chr17	36168537	36170537
21134	Adk	1	chr14	21050573	21052573
21135	Ubr3	1	chr2	69895245	69897245
21136	Ccdc151	-1	chr9	22002634	22004634
21137	Rufy4	1	chr1	74123540	74125540
21138	Myog	1	chr1	134287988	134289988
21139	Gna15	-1	chr10	81524225	81526225
21140	Zglp1	-1	chr9	21067093	21069093
21141	Rnd3	-1	chr2	51149111	51151111
21142	Rnase12	-1	chr14	51057661	51059661
21143	Wap	-1	chr11	6638637	6640637
21144	Mphosph6	-1	chr8	117801943	117803943
21145	Ctsf	1	chr19	4853129	4855129
21146	Olfr750	-1	chr14	51074435	51076435
21147	Gm38431	-1	chr9	21091997	21093997
21148	Ace	1	chr11	105965944	105967944
21149	Defb34	1	chr8	19121751	19123751
21150	Arpc1b	1	chr5	145112214	145114214
21151	Ovol2	-1	chr2	144332146	144334146
21152	Ing5	1	chr1	93801964	93803964
21153	Crip2	1	chr12	113138235	113140235
21154	Hapln4	1	chr8	70081456	70083456
21155	Obox5	1	chr7	15748130	15750130
21156	Gm10338	-1	chr14	7595592	7597592
21157	Gm45826	1	chr8	19138777	19140777
21158	Ssh2	1	chr11	77214286	77216286
21159	Nipal4	-1	chr11	46166508	46168508
21160	Mov10	-1	chr3	104818563	104820563
21161	Gm49373	-1	chr9	21073096	21075096
21162	Spag11a	1	chr8	19155885	19157885
21163	Gm36079	-1	chr13	120027011	120029011
21164	Spag11b	1	chr8	19138758	19140758
21165	Klk7	1	chr7	43809293	43811293
21166	Nr5a2	-1	chr1	136960448	136962448
21167	Lrp6	-1	chr6	134566965	134568965
21168	Trim30d	-1	chr7	104507849	104509849
21169	B4gat1	1	chr19	5036825	5038825
21170	Ube2v2	-1	chr16	15595773	15597773
21171	Thsd7a	-1	chr6	12749410	12751410
21172	Fbxw11	1	chr11	32640723	32642723
21173	Lox	-1	chr18	52529867	52531867
21174	Pex11g	-1	chr8	3467680	3469680
21175	Brms1	1	chr19	5039353	5041353
21176	Itpr1	1	chr6	108211095	108213095
21177	Tmem199	-1	chr11	78512172	78514172
21178	Ncan	-1	chr8	70120873	70122873
21179	Mthfr	1	chr4	148037076	148039076
21180	Fam160b1	1	chr19	57358679	57360679
21181	Shprh	1	chr10	11147426	11149426
21182	Shc3	-1	chr13	51569487	51571487
21183	Cdk5	-1	chr5	24423530	24425530
21184	Fbxl16	1	chr17	25807084	25809084
21185	Gm50388	1	chr19	5036890	5038890
21186	Gm5849	-1	chr3	90777880	90779880
21187	Plekhd1	1	chr12	80690590	80692590
21188	Olfr1130	1	chr2	87604211	87606211
21189	Megf6	1	chr4	154168729	154170729
21190	Ctps	-1	chr4	120570276	120572276
21191	Slc38a10	-1	chr11	120151346	120153346
21192	Psmd9	1	chr5	123167412	123169412
21193	Il1a	-1	chr2	129309972	129311972
21194	Gm21858	1	chrY	55729755	55731755
21195	Olfr1131	1	chr2	87625103	87627103
21196	Akap3	1	chr6	126851097	126853097
21197	Ptpn11	-1	chr5	121191397	121193397
21198	Med29	-1	chr7	28392708	28394708
21199	Ccdc54	-1	chr16	50591154	50593154
21200	Pabpc2	1	chr18	39771496	39773496
21201	Hspe1-rs1	1	chr18	47110138	47112138
21202	Cxcr2	1	chr1	74151988	74153988
21203	Commd10	1	chr18	46956815	46958815
21204	Cped1	1	chr6	21983915	21985915
21205	Zfp36	-1	chr7	28380253	28382253
21206	D2hgdh	1	chr1	93822908	93824908
21207	Hps4	1	chr5	112341082	112343082
21208	Syne2	1	chr12	75816133	75818133
21209	Mgam2-ps	1	chr6	40776710	40778710
21210	Hspbp1	-1	chr7	4685068	4687068
21211	Osmr	-1	chr15	6874969	6876969
21212	Ndufb6	-1	chr4	40279421	40281421
21213	Pdap1	-1	chr5	145140238	145142238
21214	Defb14	1	chr8	19192356	19194356
21215	Arhgap35	-1	chr7	16614993	16616993
21216	Slc38a5	1	chrX	8269132	8271132
21217	Rfxank	-1	chr8	70139154	70141154
21218	Nfe2l3	1	chr6	51430669	51432669
21219	Zfp474	1	chr18	52613914	52615914
21220	Yipf5	-1	chr18	40219429	40221429
21221	Haus5	-1	chr7	30664994	30666994
21222	Cenph	-1	chr13	100775899	100777899
21223	Pgf	-1	chr12	85177790	85179790
21224	Cep78	-1	chr19	15984989	15986989
21225	Defb4	1	chr8	19196705	19198705
21226	Smim27	1	chr4	40267578	40269578
21227	Prkar1a	1	chr11	109647404	109649404
21228	Hpd	-1	chr5	123182727	123184727
21229	Topors	-1	chr4	40269850	40271850
21230	Srp54a	1	chr12	55078261	55080261
21231	Hus1b	-1	chr13	30947759	30949759
21232	Ammecr1l	1	chr18	31757825	31759825
21233	Olfr346	1	chr2	36683787	36685787
21234	Exoc2	-1	chr13	30974093	30976093
21235	Spryd4	-1	chr10	128211807	128213807
21236	Elob	-1	chr17	23829136	23831136
21237	Olfr347	1	chr2	36729901	36731901
21238	Raph1	-1	chr1	60567104	60569104
21239	Gls2	1	chr10	128192456	128194456
21240	Ramp3	1	chr11	6656520	6658520
21241	Olfr348	1	chr2	36782275	36784275
21242	Hsd17b13	-1	chr5	103977410	103979410
21243	Otud4	1	chr8	79637617	79639617
21244	Serf2	1	chr2	121447194	121449194
21245	Mmab	-1	chr5	114444060	114446060
21246	1700034E13Rik	1	chr18	52644208	52646208
21247	Paf1	1	chr7	28390950	28392950
21248	Wdr24	1	chr17	25821626	25823626
21249	Olfr1434	1	chr19	12277853	12279853
21250	Srrm2	1	chr17	23788531	23790531
21251	Cdk13	-1	chr13	17805097	17807097
21252	Kcnmb3	-1	chr3	32492231	32494231
21253	Gykl1	1	chr18	52691689	52693689
21254	Ldb3	-1	chr14	34588682	34590682
21255	Ubap1	1	chr4	41346995	41348995
21256	Olfr1436	-1	chr19	12299130	12301130
21257	Nr2c2ap	1	chr8	70129332	70131332
21258	Gm6583	-1	chr5	112356033	112358033
21259	Parl	-1	chr16	20302387	20304387
21260	Olfr1437	-1	chr19	12325101	12327101
21261	Tmem243	1	chr5	9098667	9100667
21262	Klrg1	-1	chr6	122282882	122284882
21263	Olfr1438-ps1	-1	chr19	12335910	12337910
21264	Gm13941	-1	chr2	111105982	111107982
21265	Gnaq	1	chr19	16130830	16132830
21266	Gm21188	-1	chr13	120052194	120054194
21267	C1qtnf2	1	chr11	43472275	43474275
21268	Hypk	1	chr2	121451289	121453289
21269	Klk6	1	chr7	43822498	43824498
21270	Dmtf1	-1	chr5	9161776	9163776
21271	Atp6v1c1	1	chr15	38659932	38661932
21272	Rtp1	1	chr16	23427132	23429132
21273	Cables1	1	chr18	11837219	11839219
21274	Rmnd1	-1	chr10	4432388	4434388
21275	Runx2	-1	chr17	44814797	44816797
21276	Cd82	-1	chr2	93463140	93465140
21277	Irf2bp2	-1	chr8	126593986	126595986
21278	Cyp2b10	1	chr7	25895619	25897619
21279	Esrp2	-1	chr8	106136974	106138974
21280	Csgalnact1	-1	chr8	68735146	68737146
21281	Canx	-1	chr11	50325673	50327673
21282	Slc44a1	1	chr4	53438412	53440412
21283	Olfr1132	-1	chr2	87637535	87639535
21284	Rbm42	-1	chr7	30650317	30652317
21285	Snx18	-1	chr13	113618564	113620564
21286	Serinc4	-1	chr2	121456781	121458781
21287	Itpr2	-1	chr6	146502223	146504223
21288	Cxcr1	-1	chr1	74194631	74196631
21289	Rassf3	-1	chr10	121476347	121478347
21290	Drc7	1	chr8	95053102	95055102
21291	Commd9	1	chr2	101884246	101886246
21292	Olfr1133	-1	chr2	87647374	87649374
21293	Slc35g3	-1	chr11	69761968	69763968
21294	Pfn2	-1	chr3	57848079	57850079
21295	Ccdc177	-1	chr12	80760687	80762687
21296	Atg2a	1	chr19	6239667	6241667
21297	Olfr50	1	chr2	36788537	36790537
21298	Slco1a1	-1	chr6	141946962	141948962
21299	Hydin	1	chr8	110264976	110266976
21300	Gm15130	-1	chr2	111152936	111154936
21301	Sgta	-1	chr10	81060181	81062181
21302	Rpa1	-1	chr11	75348324	75350324
21303	Olfr3	-1	chr2	36817032	36819032
21304	Olfr1440	1	chr19	12385278	12387278
21305	Actl6b	1	chr5	137551516	137553516
21306	Tsen15	-1	chr1	152386688	152388688
21307	Vmn2r34	-1	chr7	7689513	7691513
21308	Zdhhc17	-1	chr10	111010140	111012140
21309	Ccdc69	-1	chr11	55078131	55080131
21310	Olfr1441	1	chr19	12415432	12417432
21311	Selenok	1	chr14	29966307	29968307
21312	Trpm4	-1	chr7	45333780	45335780
21313	Ell3	-1	chr2	121444278	121446278
21314	Ywhah	1	chr5	33016815	33018815
21315	2700062C07Rik	1	chr18	24468849	24470849
21316	Rgma	1	chr7	73373508	73375508
21317	Psd	-1	chr19	46327156	46329156
21318	Nfatc3	1	chr8	106056839	106058839
21319	Srgap2	-1	chr1	131527352	131529352
21320	Pnisr	1	chr4	21845582	21847582
21321	Ccnjl	1	chr11	43526783	43528783
21322	Tmprss2	-1	chr16	97611195	97613195
21323	Akap9	1	chr5	3926053	3928053
21324	Nacc1	-1	chr8	84687902	84689902
21325	Tcof1	-1	chr18	60848971	60850971
21326	Obox6	-1	chr7	15839678	15841678
21327	Smco4	1	chr9	15491431	15493431
21328	Zfp830	1	chr11	82762344	82764344
21329	Cks2	1	chr13	51643231	51645231
21330	Rnf20	1	chr4	49630005	49632005
21331	Tex45	1	chr8	3468861	3470861
21332	Tnfrsf11a	1	chr1	105778717	105780717
21333	Ace3	1	chr11	105992674	105994674
21334	Gm2a	1	chr11	55096114	55098114
21335	Hspb3	-1	chr13	113663676	113665676
21336	Rprd1a	-1	chr18	24530204	24532204
21337	Srl	-1	chr16	4541816	4543816
21338	C2cd3	1	chr7	100370232	100372232
21339	Olfr1134	-1	chr2	87658460	87660460
21340	Fgfbp3	-1	chr19	36919615	36921615
21341	Lmna	-1	chr3	88509956	88511956
21342	S100a7l2	-1	chr3	91090803	91092803
21343	Fam234a	-1	chr17	26244242	26246242
21344	Dnase2a	1	chr8	84906559	84908559
21345	Olfr1135	-1	chr2	87673664	87675664
21346	Tob1	1	chr11	94209453	94211453
21347	Pglyrp3	1	chr3	92012582	92014582
21348	Zfp358	1	chr8	3491137	3493137
21349	Tomm20	-1	chr8	126945844	126947844
21350	Acly	-1	chr11	100528000	100530000
21351	Gm21209	1	chrY	49569155	49571155
21352	Btaf1	1	chr19	36924078	36926078
21353	Nedd1	-1	chr10	92722420	92724420
21354	Adgrv1	-1	chr13	81633154	81635154
21355	M6pr	1	chr6	122306719	122308719
21356	Nkain3	-1	chr4	20778866	20780866
21357	Man1c1	-1	chr4	134704290	134706290
21358	Mcm3	-1	chr1	20820312	20822312
21359	Crx	-1	chr7	15879968	15881968
21360	Supt3	1	chr17	44775151	44777151
21361	Mast1	-1	chr8	84937359	84939359
21362	Brd2	-1	chr17	34122634	34124634
21363	Smim23	-1	chr11	32824605	32826605
21364	Ccdc81	-1	chr7	89903629	89905629
21365	Cdh13	1	chr8	118281732	118283732
21366	Lrrc26	1	chr2	25287914	25289914
21367	Nfkb2	1	chr19	46302319	46304319
21368	Mmd2	-1	chr5	142608800	142610800
21369	Ak2	1	chr4	128989957	128991957
21370	Vmn1r257	-1	chr7	22692317	22694317
21371	Defb6	1	chr8	19223477	19225477
21372	Gm28870	1	chrY	50095275	50097275
21373	Slitrk3	-1	chr3	73057803	73059803
21374	Gpr141b	-1	chr13	19732951	19734951
21375	Gm4567	-1	chr7	22719710	22721710
21376	Slc36a3	-1	chr11	55151708	55153708
21377	Enkur	-1	chr2	21205365	21207365
21378	Moxd2	-1	chr6	40887494	40889494
21379	Cyp51	-1	chr5	4104746	4106746
21380	Polr2d	1	chr18	31787158	31789158
21381	2610021A01Rik	1	chr7	41597229	41599229
21382	Cttnbp2	-1	chr6	18514843	18516843
21383	Gfi1	-1	chr5	107726036	107728036
21384	Atraid	1	chr5	31046311	31048311
21385	Bche	-1	chr3	73708415	73710415
21386	Bicdl1	-1	chr5	115731621	115733621
21387	Kctd16	1	chr18	40254961	40256961
21388	Arpc3	1	chr5	122389877	122391877
21389	Fcer2a	-1	chr8	3694175	3696175
21390	Wfikkn2	-1	chr11	94246005	94248005
21391	Tmem215	1	chr4	40470179	40472179
21392	Ube2u	1	chr4	100476848	100478848
21393	Nfe2l2	-1	chr2	75704641	75706641
21394	Phf6	1	chrX	52910265	52912265
21395	Chp1	1	chr2	119545696	119547696
21396	Scyl1	-1	chr19	5771419	5773419
21397	Rpl27a	1	chr7	109517146	109519146
21398	Defb46	1	chr8	19237915	19239915
21399	Agtrap	-1	chr4	148088031	148090031
21400	Cdh11	-1	chr8	102785642	102787642
21401	Pcm1	1	chr8	41237751	41239751
21402	Olfr350	1	chr2	36844309	36846309
21403	Cntn3	-1	chr6	102573101	102575101
21404	Elp2	1	chr18	24600865	24602865
21405	Exosc3	-1	chr4	45342732	45344732
21406	Olfr351	-1	chr2	36862660	36864660
21407	Net1	-1	chr13	3918220	3920220
21408	Gm21885	1	chr11	94279872	94281872
21409	Rps18-ps6	-1	chr13	97760632	97762632
21410	Gm5737	1	chr7	120810364	120812364
21411	Col19a1	-1	chr1	24587472	24589472
21412	Eif2b2	1	chr12	85217480	85219480
21413	Vmn2r35	-1	chr7	7819867	7821867
21414	Slc5a10	-1	chr11	61720826	61722826
21415	Atn1	-1	chr6	124756524	124758524
21416	Tmem181a	1	chr17	6254859	6256859
21417	Cldn17	-1	chr16	88506978	88508978
21418	Ccdc189	-1	chr7	127588595	127590595
21419	Cldn8	-1	chr16	88563183	88565183
21420	Wnt16	1	chr6	22286226	22288226
21421	Krtap24-1	-1	chr16	88612279	88614279
21422	Eef2k	1	chr7	120840830	120842830
21423	2310079G19Rik	-1	chr16	88627666	88629666
21424	Myo3b	1	chr2	70037125	70039125
21425	Dcaf10	1	chr4	45340100	45342100
21426	Grcc10	-1	chr6	124741374	124743374
21427	Krtap26-1	-1	chr16	88647796	88649796
21428	Gna14	1	chr19	16433761	16435761
21429	Krtap27-1	-1	chr16	88671671	88673671
21430	Wipi2	1	chr5	142625697	142627697
21431	Phkg2	1	chr7	127571339	127573339
21432	2310061N02Rik	-1	chr16	88707962	88709962
21433	Gm45234	-1	chr6	124756021	124758021
21434	Peg3	-1	chr7	6730431	6732431
21435	Krtap13-1	1	chr16	88726861	88728861
21436	Hpf1	1	chr8	60888417	60890417
21437	Zbtb4	1	chr11	69763911	69765911
21438	Coro6	1	chr11	77460410	77462410
21439	Efcab14	1	chr4	115735743	115737743
21440	Ptdss2	1	chr7	141120381	141122381
21441	Rin1	1	chr19	5048480	5050480
21442	Dyrk4	-1	chr6	126921839	126923839
21443	Hikeshi	-1	chr7	89941204	89943204
21444	Mpeg1	1	chr19	12458778	12460778
21445	Ucp3	1	chr7	100470989	100472989
21446	Dtx4	-1	chr19	12501454	12503454
21447	Slc5a6	-1	chr5	31048924	31050924
21448	Grap	1	chr11	61651264	61653264
21449	Dynlt1a	-1	chr17	6317500	6319500
21450	Cd101	-1	chr3	101029556	101031556
21451	Ppme1	-1	chr7	100372307	100374307
21452	Fam83g	1	chr11	61682090	61684090
21453	Atp6v1b1	1	chr6	83740989	83742989
21454	Defb5	1	chr8	19245579	19247579
21455	Fgfr3	1	chr5	33719673	33721673
21456	Crip1	1	chr12	113144315	113146315
21457	Lsm3	1	chr6	91513927	91515927
21458	Ckb	-1	chr12	111672338	111674338
21459	Fam111a	1	chr19	12543739	12545739
21460	Defb3	1	chr8	19291359	19293359
21461	Mki67	-1	chr7	135716361	135718361
21462	Olfr1136	-1	chr2	87693947	87695947
21463	Zfp788	1	chr7	41631202	41633202
21464	Olfr1137	-1	chr2	87713179	87715179
21465	Prss58	-1	chr6	40900387	40902387
21466	Lix1	1	chr17	17400671	17402671
21467	Olfr1138	-1	chr2	87739978	87741978
21468	Cdh5	1	chr8	104099624	104101624
21469	Chd8	-1	chr14	52257780	52259780
21470	Zfr	1	chr15	12115830	12117830
21471	Rbm34	-1	chr8	126971071	126973071
