	gene	str	chr	promoter_start	promoter_end
14375	SPACA9	1	chr17	7012966	7014966
14376	TBX4	-1	chr19	7759275	7761275
14377	PPP1R21	1	chr3	9561167	9563167
14378	SMAD5	-1	chr13	15833180	15835180
14379	ARHGAP25	-1	chr22	453936	455936
14380	TMEM258	-1	chr5	487737	489737
14381	LYSMD4	-1	chr10	17533004	17535004
14382	MYBPC1	-1	chr1	55669104	55671104
14383	NDUFAF6	1	chr2	126320388	126322388
14384	OTUB1	-1	chr33	6301279	6303279
14386	BMP10	1	chr22	419955	421955
14387	GGA3	-1	chr18	10717873	10719873
14388	MYRF	1	chr5	444076	446076
14389	ANKRD49	-1	chr1	186935320	186937320
14390	FAM126A	-1	chr2	30933262	30935262
14391	PALM	1	chr28	2847819	2849819
14392	STIP1	-1	chr33	6287371	6289371
14393		-1	chr1	186931852	186933852
14394	MEF2A	1	chr10	17438755	17440755
14395	SERINC5	1	chrZ	21968232	21970232
14396	BAZ2B	-1	chr7	36661657	36663657
14397		-1	chr17	7014742	7016742
14398	FUT4	-1	chr1	186919080	186921080
14400	MET	-1	chr1	25147690	25149690
14401	AMOTL1	-1	chr1	186872104	186874104
14402		-1	chr28	2850872	2852872
14403	GTF3C4	1	chr17	6933884	6935884
14404	GKN2	1	chr22	403356	405356
14405	PLAA	-1	chrZ	68726436	68728436
14406	TCEB3	1	chr23	5717445	5719445
14407	DAGLA	1	chr5	402783	404783
14408	ERBB2	1	chr27	7045942	7047942
14409	PCMT1	1	chr3	48317823	48319823
14410	TP53INP1	-1	chr2	126306005	126308005
14412	DCBLD2	1	chr1	85655471	85657471
14414	COL17A1	-1	chr6	25127305	25129305
14415	SYT7	-1	chr5	366567	368567
14417	CAAP1	-1	chrZ	68707323	68709323
14418	FSTL3	1	chr28	2834615	2836615
14419	PGAP3	-1	chr27	7045309	7047309
14420	BOK	1	chr9	5254403	5256403
14421		-1	chr33	6279764	6281764
14422	ANTXR1	-1	chr22	383689	385689
14424	TOMM7	-1	chr2	30878365	30880365
14425	PNMT	1	chr27	7037366	7039366
14426	LRRC10B	1	chr5	344691	346691
14428	BRIP1	1	chr19	7629790	7631790
14431	CDK7	1	chrZ	21925560	21927560
14432	HDAC4	-1	chr7	6433721	6435721
14433	TRPT1	1	chr33	6262539	6264539
14434	NUP43	-1	chr3	48314982	48316982
14435	TAF1B	1	chr3	96394185	96396185
14437	COL8A1	-1	chr1	85470351	85472351
14438	STARD3	1	chr27	7016143	7018143
14439	LAMP2	1	chr4	16420848	16422848
14440	CMTM3	-1	chr11	11442605	11444605
14441		1	chr33	6258435	6260435
14442	LATS1	-1	chr3	48303618	48305618
14443	FOXN2	1	chr3	9522889	9524889
14445	CMTM4	1	chr11	11389260	11391260
14447		1	chr33	6230508	6232508
14448	SDHAF2	1	chr5	342652	344652
14449	CAPZA2	-1	chr1	25036960	25038960
14450	RPL11	1	chr23	5712103	5714103
14451		-1	chr33	6208468	6210468
14452	CCNE2	-1	chr2	126285443	126287443
14454	LARP7	-1	chr4	57098235	57100235
14455	MRPS36	1	chrZ	21914342	21916342
14456		1	chr33	6195193	6197193
14457	CPSF7	-1	chr5	344733	346733
14458	TWIST2	1	chr7	6155284	6157284
14459	CUL4B	1	chr4	16391708	16393708
14460	CWC15	1	chr1	186779158	186781158
14461	STX2	1	chr15	3213556	3215556
14462	IL6	1	chr2	30861309	30863309
14463		1	chr33	6185894	6187894
14464	ELAVL2	-1	chrZ	67708073	67710073
14465	FBXO11	-1	chr3	9458482	9460482
14466	STK25	-1	chr9	5256309	5258309
14468	ASB1	1	chr7	6001929	6003929
14469	ENDOD1	-1	chr1	186767598	186769598
14471		1	chr27	7012941	7014941
14472		-1	chr33	6131281	6133281
14473	BRPF1	1	chr12	11853727	11855727
14474	MSH6	1	chr3	9381315	9383315
14475	SLK	1	chr6	25037312	25039312
14476		1	chr5	333479	335479
14477	NEUROD2	-1	chr27	7003871	7005871
14478		1	chrZ	67317345	67319345
14480	SESN3	1	chr1	186707568	186709568
14481	KCNK12	-1	chr3	9323708	9325708
14482		-1	chr33	6082920	6084920
14483	CDK12	1	chr27	6963456	6965456
14484	MSH2	1	chr3	9265919	9267919
14485	TRAF3IP1	1	chr7	5940945	5942945
14486	KLHDC2	1	chr5	57808248	57810248
14487	NUP85	1	chr18	10684424	10686424
14488	SFSWAP	-1	chr15	3120971	3122971
14489		-1	chr33	6060806	6062806
14490	FARP2	1	chr9	5172154	5174154
14491	MCTS1	-1	chr4	16392362	16394362
14493	FAM76B	1	chr1	186556471	186558471
14494	MED1	-1	chr27	6964451	6966451
14495	PPT1	-1	chr23	5713960	5715960
14496	C1GALT1C1	1	chr4	16380395	16382395
14497	CEP57	-1	chr1	186558375	186560375
14498		-1	chr15	3017600	3019600
14499	KATNA1	-1	chr3	48281305	48283305
14500	INTS8	1	chr2	126248047	126250047
14501	CENPH	1	chrZ	21908291	21910291
14502	INTS2	1	chr19	7613238	7615238
14503	YWHAQ	-1	chr3	96292983	96294983
14504		-1	chr4	16056673	16058673
14505	CAP1	1	chr23	5699543	5701543
14506	SUMO2	-1	chr18	10680838	10682838
14507	MARCHF6	-1	chr2	78316254	78318254
14509	SEPTIN2	1	chr9	5149186	5151186
14510		1	chr33	6045355	6047355
14511	DDX31	-1	chr17	6935800	6937800
14512	GFPT1	1	chr22	252898	254898
14513	ARMC7	1	chr18	10651104	10653104
14514	RAPGEF5	-1	chr2	30744614	30746614
14515	BARHL1	1	chr17	6881356	6883356
14516	TMEM138	1	chr5	329423	331423
14518	FBXL20	-1	chr27	6950589	6952589
14519	MTMR14	1	chr12	11822872	11824872
14520	RNF126	-1	chr28	2829312	2831312
14521	ULK1	-1	chr15	2996889	2998889
14522	CFAP77	1	chr17	6825635	6827635
14524	MFSD2A	1	chr23	5686383	5688383
14525	EPCAM	1	chr3	9258059	9260059
14526	USP40	1	chr7	5901679	5903679
14527	LHFPL4	-1	chr12	11825943	11827943
14528	CHPT1	-1	chr1	55590991	55592991
14529	MYCL	-1	chr23	5684455	5686455
14530	DYNC1LI2	1	chr11	11350668	11352668
14531	PUS1	-1	chr15	2923298	2925298
14532	GINM1	1	chr3	48240277	48242277
14533		-1	chr7	5891470	5893470
14534	FGF22	1	chr28	2812161	2814161
14535	TTF1	-1	chr17	6827457	6829457
14538	KLHDC1	1	chr5	57781094	57783094
14540	POLRMT	-1	chr28	2814078	2816078
14541	UGT1A1	-1	chr7	5843614	5845614
14542	MED13	1	chr19	7562935	7564935
14544	CDCA7L	-1	chr2	30567159	30569159
14546	HCN2	1	chr28	2783947	2785947
14547	FUBP1	1	chr8	19241035	19243035
14549	SH3BP4	1	chr7	5810662	5812662
14552	LRRC28	1	chr10	17341950	17343950
14553		1	chr1	55558637	55560637
14554	SETX	-1	chr17	6816609	6818609
14555	ROPN1L	-1	chr2	78272601	78274601
14557	HN1	-1	chr18	10667777	10669777
14558	RPL19	1	chr27	6924455	6926455
14559	ARL4C	-1	chr7	5750646	5752646
14560	SETD5	1	chr12	11776258	11778258
14561	TRIT1	-1	chr23	5678872	5680872
14562	NTNG2	1	chr17	6744033	6746033
14563	GNPTAB	1	chr1	55517673	55519673
14564	SP4	1	chr2	30403180	30405180
14565	SNRNP48	1	chr2	78254606	78256606
14566	PPIL4	-1	chr3	48239861	48241861
14567	ZC3H12D	-1	chr3	48212692	48214692
14568		1	chr12	11750318	11752318
14569	SPDYA	-1	chr3	9249046	9251046
14570	ANKRD33B	-1	chr2	78221561	78223561
14572	SLC16A5	1	chr18	10637257	10639257
14573	DNAJB4	-1	chr8	19242727	19244727
14574	SP8	-1	chr2	30163980	30165980
14575	TERB1	1	chr11	11334169	11336169
14576	TAB2	1	chr3	48167254	48169254
14577	DRAM1	-1	chr1	55507806	55509806
14578	GIPC2	-1	chr8	19211722	19213722
14580		1	chr2	126204529	126206529
14581		1	chr12	11741553	11743553
14582	HDLBP	-1	chr9	5150308	5152308
14583		1	chrZ	67241629	67243629
14585	MED27	-1	chr17	6715908	6717908
14586	UST	1	chr3	47907858	47909858
14587	DAP	1	chr2	78123210	78125210
14589	SYNM	1	chr10	17301558	17303558
14591	EP400	-1	chr15	2917993	2919993
14593	ANK2	-1	chr4	57009349	57011349
14594	SLC30A5	1	chrZ	21883738	21885738
14595	TRPC7	1	chr13	15694790	15696790
14597	BSG	1	chr28	2770420	2772420
14598	DPY19L4	1	chr2	126172226	126174226
14599	SASH1	1	chr3	47724721	47726721
14600		-1	chrZ	21642648	21644648
14601	TRMT61B	1	chr3	9235776	9237776
14602	WASHC3	1	chr1	55448038	55450038
14603	RNFT1	-1	chr19	7550856	7552856
14604	CYB561A3	-1	chr5	333446	335446
14605		-1	chr2	126123521	126125521
14606	LPAR1	-1	chrZ	67081222	67083222
14607	SPP2	1	chr7	5639272	5641272
14608		1	chr3	47672684	47674684
14609	POLE2	-1	chr5	57779793	57781793
14610	STN1	-1	chr6	25039301	25041301
14611	PTGFR	-1	chr8	19108187	19110187
14612		1	chr2	77876227	77878227
14613	CDC34	1	chr28	2762611	2764611
14614	MTMR2	1	chr1	186487971	186489971
14615	SAMD5	1	chr3	47338006	47340006
14616	TKFC	1	chr5	324515	326515
14618	VTG1	1	chr8	18987398	18989398
14619	ESRP1	1	chr2	126078167	126080167
14620	ST7	-1	chr1	24995430	24997430
14621	TPGS1	1	chr28	2759468	2761468
14622	RAPGEF1	-1	chr17	6617270	6619270
14623	PIK3R1	1	chrZ	21598455	21600455
14624		1	chr2	77866374	77868374
14625		1	chr23	5654814	5656814
14626	MAML2	1	chr1	186246195	186248195
14627	DNAAF2	-1	chr5	57761672	57763672
14628	KCTD2	1	chr18	10624967	10626967
14630	ADAM17	-1	chr3	96245797	96247797
14631	SPOCK1	-1	chr13	15400987	15402987
14632	MUSK	1	chrZ	66919864	66921864
14633		1	chr2	30067507	30069507
14634	VIRMA	-1	chr2	126075321	126077321
14635		1	chr28	2754225	2756225
14636	MGAT2	1	chr5	57743608	57745608
14638		1	chr2	126029778	126031778
14639	NUP37	1	chr1	55416025	55418025
14640		1	chr2	77794121	77796121
14641	HPCAL4	-1	chr23	5655702	5657702
14642	KLHL3	1	chr13	15190904	15192904
14643	LRR1	1	chr5	57736423	57738423
14644	SH3PXD2A	-1	chr6	24990507	24992507
14645	IAH1	1	chr3	96207830	96209830
14646	FSBP	-1	chr2	126011030	126013030
14647	GRIA3	-1	chr4	15884846	15886846
14648	NFU1	1	chr22	237464	239464
14649	ATP5PD	-1	chr18	10627074	10629074
14650	HNRNPA0	1	chr13	15178800	15180800
14651	NCKAP1L	-1	chr33	6046319	6048319
14652		1	chr2	77413601	77415601
14653	WNT2	1	chr1	24838449	24840449
14654	PMCH	1	chr1	55370178	55372178
14655	UCK1	-1	chr17	6537248	6539248
14656	NPY6R	-1	chr13	15168718	15170718
14657	SVEP1	-1	chrZ	66871680	66873680
14658	ITGB8	1	chr2	29978459	29980459
14659	NT5C1A	-1	chr23	5652023	5654023
14660	RPS6KB1	1	chr19	7526762	7528762
14661	RPS29	-1	chr5	57738431	57740431
14662	ADGRL4	1	chr8	18693736	18695736
14663		1	chr5	57047204	57049204
14664	WDR43	-1	chr3	9237768	9239768
14665	HEYL	-1	chr23	5635866	5637866
14666		1	chr33	6026460	6028460
14667		1	chr18	10618123	10620123
14668		1	chr5	57042010	57044010
14669	STXBP5	1	chr3	47203515	47205515
14670	NAE1	1	chr11	11321707	11323707
14671	CD180	-1	chrZ	21307258	21309258
14672	ST3GAL6	1	chr1	85334670	85336670
14673	NOC4L	-1	chr15	2871281	2873281
14674	PLXNB3	1	chr12	11681445	11683445
14675	DDB1	-1	chr5	326196	328196
14676	IGF1R	-1	chr10	17264663	17266663
14677	THOC2	1	chr4	15680569	15682569
14678	MYOT	-1	chr13	15132751	15134751
14679	CCDC82	1	chr1	186226662	186228662
14680	NEURL1	1	chr6	24675211	24677211
14681	VWCE	-1	chr5	310594	312594
14682	CACNB1	-1	chr27	6925806	6927806
14683	ASZ1	1	chr1	24797630	24799630
14684	MACC1	-1	chr2	29932513	29934513
14685	MRPL58	1	chr18	10609927	10611927
14686	CA7	-1	chr11	11319529	11321529
14687	PGPEP1L	1	chr10	17112478	17114478
14688	PABPC4	-1	chr23	5628117	5630117
14689		1	chr1	85300807	85302807
14690	CALHM3	-1	chr6	24606364	24608364
14691	CDR2L	1	chr18	10591557	10593557
14692	TRPM8	1	chr7	5602054	5604054
14693	PDE1B	-1	chr33	6034993	6036993
14694	MDGA2	-1	chr5	57248827	57250827
14695	PDP2	-1	chr11	11305631	11307631
14696	TXN	-1	chrZ	66729464	66731464
14697	CAMK2D	1	chr4	56532691	56534691
14698		1	chr1	185009574	185011574
14699	RAD54B	-1	chr2	126027308	126029308
14700		-1	chrZ	66715631	66717631
14701	CALHM1	-1	chr6	24600153	24602153
14702	PARPBP	-1	chr1	55417954	55419954
14703	PPP1R1A	1	chr33	6010281	6012281
14704	DGKZ	-1	chr5	23926161	23928161
14705	PLXDC1	-1	chr27	6910109	6912109
14706	CPSF3	1	chr3	96188999	96190999
14707	PKD2L2	-1	chr13	15119211	15121211
14708		1	chr12	11662477	11664477
14709	AAK1	1	chr22	171611	173611
14710		-1	chr33	6007297	6009297
14711	RRAD	1	chr11	11209166	11211166
14712	GALNT9	1	chr15	2643753	2645753
14713	CALHM2	-1	chr6	24595374	24597374
14714	TUBD1	-1	chr19	7528589	7530589
14715	ARSJ	1	chr4	56441110	56443110
14716	PPIE	-1	chr23	5615013	5617013
14717	CDKN3	-1	chr5	56672072	56674072
14718	CIAO2B	1	chr11	11191984	11193984
14719		1	chr5	301299	303299
14720		-1	chr22	102735	104735
14721	NEUROD4	-1	chr33	5983859	5985859
14722	TMEM196	-1	chr2	29788849	29790849
14723	FBXO47	-1	chr27	6889815	6891815
14724		-1	chr1	85295598	85297598
14725		1	chr28	2743049	2745049
14726		-1	chr10	17103197	17105197
14727	HID1	-1	chr18	10591840	10593840
14728	IGF-I	1	chr1	55279096	55281096
14729	PDCD11	1	chr6	24563602	24565602
14730	GEM	-1	chr2	125935308	125937308
14731		-1	chr22	96276	98276
14732	FAM179A	-1	chr3	9211550	9213550
14733	FAM13B	1	chr13	15063225	15065225
14734		1	chr1	85276732	85278732
14735	TWISTNB	-1	chr2	29754175	29756175
14736	OTOP3	1	chr18	10558017	10560017
14737		-1	chr28	2740719	2742719
14738	LASP1	1	chr27	6856766	6858766
14739	PCARE	1	chr3	9142568	9144568
14740		1	chr22	78792	80792
14741		1	chr1	85260292	85262292
14742	BIRC8	-1	chr4	15672807	15674807
14743	ARRDC4	1	chr10	16898545	16900545
14744	FERD3L	-1	chr2	29586794	29588794
14745	C2CD4C	-1	chr28	2731462	2733462
14746		-1	chr15	2157982	2159982
14747		1	chr3	47040191	47042191
14748		-1	chr13	15064699	15066699
14749	OTOP2	1	chr18	10546513	10548513
14750	CCDC174	1	chr12	11643026	11645026
14751	REEP4	1	chr22	67237	69237
14753		1	chr23	5601904	5603904
14754	LGI3	1	chr22	60898	62898
14755	STAG2	-1	chr4	15623964	15625964
14756		1	chr3	46997385	46999385
14757	TWIST1	-1	chr2	29567600	29569600
14758	RPL23	-1	chr27	6857164	6859164
14759	CLIP4	-1	chr3	9136655	9138655
14760	GPR161	1	chr1	85245195	85247195
14761	SFTPC	-1	chr22	62897	64897
14762	CDH17	-1	chr2	125906330	125908330
14764		1	chr22	42317	44317
14765	USH1G	-1	chr18	10546076	10548076
14767		-1	chr22	30260	32260
14768	CNIH1	1	chr5	56656774	56658774
14769	FBRSL1	-1	chr15	1898896	1900896
14770	MAST4	1	chrZ	21006216	21008216
14771	GRIP2	-1	chr12	11482054	11484054
14773	RAB32	1	chr3	46969120	46971120
14775	USMG5	-1	chr6	24564969	24566969
14776	WNT8A	-1	chr13	15046001	15048001
14777	NR2F2	1	chr10	16263423	16265423
14778		1	chr22	24404	26404
14779	SH2D1A	-1	chr4	15544105	15546105
14781	MDK	-1	chr5	23886637	23888637
14782	TIPRL	-1	chr1	85248944	85250944
14783	ENDOU	1	chr33	5963253	5965253
14785	MRPS24	-1	chr22	19265	21265
14786	CWC25	-1	chr27	6847854	6849854
14788	MAP2K2	1	chr28	2710373	2712373
14789		-1	chr11	11193897	11195897
14790		1	chr2	29398057	29400057
14791	AGAP1	-1	chr7	5522177	5524177
14792	PIP4K2B	-1	chr27	6842574	6844574
14793	POMT1	1	chr17	6517928	6519928
14794	CFTR	-1	chr1	24779958	24781958
14795		-1	chr22	14283	16283
14796	PDP1	1	chr2	125804945	125806945
14797	CREB3L3	-1	chr28	2712155	2714155
14799	FADS6	-1	chr18	10528464	10530464
14800		1	chr1	55120084	55122084
14801		1	chr22	5482	7482
14802		-1	chr11	11180749	11182749
14803	PGA5	1	chr5	298440	300440
14804	MCTP2	1	chr10	15420024	15422024
14805	SFT2D2	-1	chr1	85239081	85241081
14806	RAPGEF3	1	chr33	5947841	5949841
14807		-1	chr22	9347	11347
14808	CHRM4	1	chr5	23875417	23877417
14809	GBX2	1	chr7	5216436	5218436
14810	PSMB3	1	chr27	6820516	6822516
14811		1	chr22	423	2423
14812		-1	chr11	11171267	11173267
14813	GMFB	1	chr5	56641328	56643328
14814	PPP1R7	1	chr9	5095569	5097569
14815	TAF5	1	chr6	24548189	24550189
14816	ALK	1	chr3	9089385	9091385
14818		1	chr27	6811788	6813788
14819		1	chr14	16111434	16113434
14820		-1	chrZ	20934278	20936278
14821	TMEM67	1	chr2	125752777	125754777
14822	TBX19	-1	chr1	85223485	85225485
14823		-1	chr14	16138170	16140170
14825	DNAH5	1	chr2	76619804	76621804
14826		-1	chr14	16104679	16106679
14827	RGMA	-1	chr10	15137240	15139240
14829		1	chr14	16070818	16072818
14830	CGRRF1	-1	chr5	56641644	56643644
14831	SLC48A1	-1	chr33	5940135	5942135
14832	ASB18	1	chr7	5200713	5202713
14833		1	chrZ	20882275	20884275
14834	UGT8	-1	chr4	56292940	56294940
14835		1	chr14	16040223	16042223
14836	PASK	-1	chr9	5097549	5099549
14837	VPS37C	-1	chr5	296816	298816
14839	CHFR	-1	chr15	1824720	1826720
14840	PRRC2B	1	chr17	6482729	6484729
14841	SIRT6	1	chr28	2698506	2700506
14842		-1	chr14	16037621	16039621
14843	CHD2	1	chr10	15059659	15061659
14845	IQCA1	1	chr7	5112779	5114779
14846		-1	chr9	5078417	5080417
14847	ANKRD24	-1	chr28	2698634	2700634
14849	VMP1	1	chr19	7454616	7456616
14850	NDST4	1	chr4	56090082	56092082
14851	RBM12B	-1	chr2	125753939	125755939
14852	XCL1	1	chr1	85119272	85121272
14853		1	chr28	2659192	2661192
14854	PAH	1	chr1	55076824	55078824
14855	SAMD4A	-1	chr5	56624336	56626336
14856		1	chr3	9009944	9011944
14857	FAM174B	-1	chr10	15004493	15006493
14859	FDXR	-1	chr18	10522618	10524618
14860	TWIST3	-1	chr33	5916725	5918725
14861	PCGF2	-1	chr27	6820148	6822148
14862	GOLGA3	-1	chr15	1761553	1763553
14863		1	chr3	8770208	8772208
14864		1	chr14	16005196	16007196
14865	CTTNBP2	1	chr1	24614304	24616304
14866	ASCL1	-1	chr1	55068233	55070233
14867	PLPP7	1	chr17	6445597	6447597
14868		-1	chr4	55373715	55375715
14869	DPT	1	chr1	85032494	85034494
14870	GRIN2C	-1	chr18	10504172	10506172
14871	CXCR7	-1	chr7	5071201	5073201
14872	PCGF6	-1	chr6	24549491	24551491
14874	PTRH2	-1	chr19	7456543	7458543
14875	SEMA6B	-1	chr28	2668955	2670955
14876		1	chr1	54927441	54929441
14877	AMBRA1	1	chr5	23741964	23743964
14878		-1	chr17	6443823	6445823
14879	TRIO	-1	chr2	76572049	76574049
14880		1	chr14	15413289	15415289
14881	CIBAR1	1	chr2	125725120	125727120
14882	MLLT6	1	chr27	6772935	6774935
14883		-1	chr28	2647955	2649955
14885	SREK1	1	chrZ	20849887	20851887
14886	HARBI1	1	chr5	23737311	23739311
14887		1	chr2	125725024	125727024
14888	ANKLE2	-1	chr15	1738292	1740292
14889		-1	chr17	6443322	6445322
14890		-1	chr27	6761649	6763649
14891		-1	chr28	2645374	2647374
14893	LSM8	-1	chr1	24495990	24497990
14894	INA	1	chr6	24513368	24515368
14895	GCH1	1	chr5	56528533	56530533
14896	CD5	1	chr5	287583	289583
14897	CNTN5	-1	chr1	185386260	185388260
14898	SNED1	1	chr9	5056061	5058061
14899	TRIQK	-1	chr2	125457398	125459398
14900	ADGRL2	-1	chr8	18095888	18097888
14901	TENM1	1	chr4	15288396	15290396
14902	NME5	1	chr13	15017062	15019062
14903	ST8SIA2	1	chr10	14941830	14943830
14904	COPS8	-1	chr7	4976701	4978701
14905	WDSUB1	-1	chr7	36550929	36552929
14907	ATP1B1	-1	chr1	84913575	84915575
14908	PTGR1	1	chrZ	66690893	66692893
14909	WDHD1	1	chr5	56494546	56496546
14910		1	chr5	281573	283573
14911	PGAM5	1	chr15	1708640	1710640
14912	NUP214	1	chr17	6389824	6391824
14913	ERBIN	1	chrZ	20751782	20753782
14914	MAB21L4	-1	chr9	5051725	5053725
14915	SLCO3A1	1	chr10	14784966	14786966
14916	BPIFB2	-1	chr20	10301910	10303910
14917	YPEL5	-1	chr3	8745985	8747985
14918	AGXT	1	chr9	5042889	5044889
14920		1	chr14	15394045	15396045
14921	ARHGAP42	-1	chr1	184703043	184705043
14922	CLTC	1	chr19	7422482	7424482
14923	TMEM132A	1	chr5	275275	277275
14924	ITGB1BP1	-1	chr3	96191112	96193112
14925		1	chr2	29074223	29076223
14926	SV2B	1	chr10	14648563	14650563
14927	SMARCA1	1	chr4	14312489	14314489
14929	MACF1	1	chr23	5490613	5492613
14930	SOCS4	-1	chr5	56496095	56498095
14931	ATG13	-1	chr5	23734856	23736856
14932	AIF1L	1	chr17	6376662	6378662
14933	PLIN4	-1	chr28	2642578	2644578
14934	LBH	-1	chr3	8715863	8717863
14935	STAB2	-1	chr1	54848374	54850374
14937		-1	chr10	14545340	14547340
14938	NLN	1	chrZ	20651927	20653927
14939	MAPK1IP1L	-1	chr5	56474283	56476283
14940	GRM1	1	chr3	46753893	46755893
14941		1	chr17	6373000	6375000
14942	HDAC7	1	chr33	5845782	5847782
14943	SRCIN1	-1	chr27	6736329	6738329
14945	DHX40	1	chr19	7408885	7410885
14946	ZDHHC8	1	chr15	1612683	1614683
14947	TMEM104	1	chr18	10449541	10451541
14948	PHYKPL	1	chr13	14993061	14995061
14949		1	chr17	6360675	6362675
14950	PGR	1	chr1	184492414	184494414
14952	TANC1	1	chr7	36478799	36480799
14953	FIBCD1	-1	chr17	6354483	6356483
14954	SLC6A6	1	chr12	11316268	11318268
14955		-1	chr17	6340045	6342045
14956	YPEL2	1	chr19	7367596	7369596
14957	GAB3	-1	chr4	14306628	14308628
14958	NT5DC3	1	chr1	54746398	54748398
14960	SGTB	-1	chrZ	20653718	20655718
14961	LGALS3	-1	chr5	56460218	56462218
14962	NDST3	-1	chr4	55126784	55128784
14963	DAPL1	1	chr7	36442095	36444095
14965	ABL1	1	chr17	6311957	6313957
14966	PRPF19	-1	chr5	273260	275260
14967		-1	chr11	11177848	11179848
14968	GDPD1	1	chr19	7351283	7353283
14969	NME7	1	chr1	84808189	84810189
14970	TRPC6	1	chr1	184324386	184326386
14971	TTLL7	1	chr8	17122649	17124649
14972	LCLAT1	-1	chr3	8636888	8638888
14973	HNRNPAB	-1	chr13	15014765	15016765
14974	BPIFB3	1	chr20	10286013	10288013
14975	RANBP1	1	chr15	1599082	1601082
14976	NAT9	-1	chr18	10451391	10453391
14977		1	chr19	7346127	7348127
14978		-1	chr1	184253334	184255334
14980		1	chr23	5487804	5489804
14981	LSM3	1	chr12	11196196	11198196
14982	UQCRC2	1	chr14	15380193	15382193
14983		1	chr1	184191316	184193316
14984	DLGAP5	1	chr5	56431607	56433607
14985	TRMT2A	-1	chr15	1604407	1606407
14986	HDGFRP2	1	chr28	2626378	2628378
14987	SHPRH	-1	chr3	46735983	46737983
14988		1	chr13	14941966	14943966
14989	FAM105A	-1	chr2	76306131	76308131
14990	ASAP2	1	chr3	96094129	96096129
14991	XPC	-1	chr12	11196767	11198767
14992	PRR11	1	chr19	7341995	7343995
14993	NDUFS5	1	chr23	5482214	5484214
14994		1	chr1	184164251	184166251
14995	KIF1A	-1	chr9	5043013	5045013
14996	COL6A3	1	chr7	4844503	4846503
14997		1	chr3	95964827	95966827
14998	DGCR8	1	chr15	1580714	1582714
14999	FBXO30	-1	chr3	46659412	46661412
15000	FBXO34	-1	chr5	56427632	56429632
15002	CRYM	-1	chr14	15382016	15384016
15003	ATG14	1	chr5	56369802	56371802
15004	CAPN13	1	chr3	8477767	8479767
15006	SKA2	-1	chr19	7342479	7344479
15007	SLC9A3R1	1	chr18	10435506	10437506
15008	TMEM43	1	chr12	11173608	11175608
15009	PRSS12	1	chr4	55017082	55019082
15010	EXOSC2	1	chr17	6261124	6263124
15011	SOCS7	1	chr27	6638484	6640484
15012	ANGPTL5	1	chr1	184141211	184143211
15013	UBXN6	-1	chr28	2626103	2628103
15014		-1	chr11	11153143	11155143
15015	ARHGAP1	1	chr5	23688227	23690227
15016	CHCHD4	-1	chr12	11175396	11177396
15017	ANKRD26	1	chr1	24433898	24435898
15018	OTULIN	-1	chr2	76273509	76275509
15019	GALNT14	1	chr3	8388483	8390483
15020	ANKS4B	1	chr14	15363555	15365555
15021	CEP126	-1	chr1	184140429	184142429
15022	BLZF1	-1	chr1	84810188	84812188
15023		1	chr12	11114417	11116417
15024	EPM2A	-1	chr3	46628360	46630360
15025	CHAF1A	1	chr28	2603858	2605858
15026		-1	chr27	6637053	6639053
15027	PRDM12	1	chr17	6253536	6255536
15028	AZIN2	1	chr23	5474661	5476661
15029	RAB37	1	chr18	10423523	10425523
15030	MAPRE1	1	chr20	10261976	10263976
15031	MBOAT2	-1	chr3	96033545	96035545
15033	CAPN14	1	chr3	8354313	8356313
15034	SMC2	-1	chrZ	66692579	66694579
15035	C1H11ORF70	-1	chr1	184077150	184079150
15036	CCDC181	1	chr1	84790951	84792951
15037	ILKAP	-1	chr9	5010056	5012056
15038		-1	chr10	14484749	14486749
15039	PDCD2L	-1	chr11	11143038	11145038
15040	BAAT	1	chr5	259216	261216
15041	MRPL45	1	chr27	6623585	6625585
15043		1	chr5	256435	258435
15044	TBPL2	1	chr5	56359765	56361765
15045	KCND2	-1	chr1	23926311	23928311
15046	UROC1	-1	chr12	11103940	11105940
15047	F2	-1	chr5	23683121	23685121
15050	PKP4	1	chr7	36366610	36368610
