name	length	avg_phastCons	coverage	std
cCREs457595	501	0.0590296	1.05788	0.0815331
cCREs458813	508	0.21046	1.0	0.38634
cCREs458844	501	0.171163	1.0	0.166337
cCREs459109	501	0.0783301	1.0	0.223158
cCREs459141	501	0.305403	1.0	0.426064
cCREs459147	501	0.369638	1.0	0.450479
cCREs459148	501	0.369911	1.18762	0.461689
cCREs459153	501	0.304549	1.0	0.437095
cCREs459169	501	0.307681	1.22954	0.425884
cCREs459174	543	0.275928	1.2302	0.405119
cCREs459175	850	0.201411	1.22941	0.362272
cCREs459208	501	0.613815	1.05788	0.455835
cCREs459235	782	0.308305	1.0	0.429027
cCREs459244	505	0.0487366	1.0	0.0989675
cCREs459707	537	0.0478879	1.0	0.159032
cCREs459818	565	0.347658	1.0	0.447093
cCREs459926	860	0.0539567	0.976744	0.161389
cCREs460068	501	0.111223	1.09381	0.251753
cCREs460145	501	0.188611	1.09381	0.343282
cCREs460385	501	0.0596204	1.06587	0.182126
cCREs460706	501	0.172509	1.1018	0.17071
cCREs461407	501	0.0565158	1.02994	0.16709
cCREs461481	501	0.0490421	1.17964	0.0993982
cCREs461482	501	0.0950481	1.17964	0.132985
cCREs461560	1005	0.325254	1.0	0.432638
cCREs462332	501	0.263734	1.23752	0.411144
cCREs462584	501	0.452062	1.0	0.451399
cCREs462588	764	0.0686789	1.0	0.169863
cCREs463323	501	0.268917	1.15768	0.372808
cCREs463526	501	0.0637627	1.11577	0.184414
cCREs463870	501	0.148492	1.23752	0.234738
cCREs463875	501	0.0407609	1.0	0.147966
cCREs464179	501	0.175788	0.982036	0.249134
cCREs464717	501	0.152249	1.0	0.30022
cCREs464748	501	0.159479	1.11577	0.316524
cCREs464749	768	0.142379	1.11458	0.31926
cCREs464756	501	0.372504	1.00798	0.444789
cCREs464758	501	0.153439	1.00798	0.305476
cCREs464766	501	0.385125	1.00798	0.441181
cCREs464770	557	0.0866489	1.00718	0.220356
cCREs464983	501	0.361791	1.07984	0.392593
cCREs465447	627	0.145157	1.0	0.297547
cCREs465564	609	0.328186	1.05747	0.428213
cCREs465731	695	0.291576	1.17266	0.343457
cCREs465732	578	0.123822	1.0	0.287478
cCREs465738	506	0.0979535	1.0	0.120156
cCREs465739	501	0.0739636	1.0	0.217117
cCREs465804	501	0.222508	1.22156	0.199408
cCREs465819	866	0.0419467	0.928406	0.0923324
cCREs465841	501	0.161331	1.0	0.146811
cCREs465842	501	0.0753699	1.0	0.198021
cCREs466137	577	0.121442	1.0	0.290735
cCREs466199	637	0.170984	1.0	0.330971
cCREs466238	514	0.0677449	0.998054	0.135589
cCREs466242	546	0.299322	1.0	0.424148
cCREs466254	501	0.426035	1.19361	0.469489
cCREs466258	1365	0.1934	1.24176	0.345658
cCREs466438	501	0.0127224	1.0	0.0428978
cCREs466664	501	0.467243	1.03992	0.338838
cCREs466770	977	0.235386	1.0	0.37518
cCREs466996	501	0.385645	1.0	0.317388
cCREs467447	558	0.0915503	1.10036	0.239644
cCREs467450	735	0.101666	0.998639	0.25152
cCREs467584	501	0.0506966	1.07186	0.150142
cCREs467736	501	0.138666	1.0	0.27516
cCREs467908	501	0.246152	1.03593	0.39076
cCREs467940	900	0.0552485	1.0	0.121352
cCREs468216	501	0.231181	0.986028	0.259452
cCREs468573	541	0.12837	1.0	0.272646
cCREs468798	738	0.0877511	1.0	0.223063
cCREs469240	580	0.210866	1.16552	0.20055
cCREs469245	501	0.212735	1.0	0.183219
cCREs469262	540	0.075774	1.0	0.191293
cCREs469280	501	0.173607	1.02994	0.250846
cCREs469324	614	0.0238431	1.15798	0.0936253
cCREs469333	501	0.0282109	1.19361	0.127264
cCREs469340	501	0.416971	1.24351	0.453868
cCREs469342	501	0.148412	1.0	0.276115
cCREs469638	501	0.223412	1.0	0.377707
cCREs469671	501	0.755122	1.08583	0.369027
cCREs470899	501	0.0883499	1.0	0.235992
cCREs471220	537	0.0623427	1.06518	0.176414
cCREs471549	501	0.0973296	1.07984	0.115743
cCREs471597	501	0.209911	1.17764	0.395463
cCREs471981	756	0.103081	1.0	0.238454
cCREs471994	831	0.0506271	1.09386	0.144592
cCREs472549	501	0.1849	1.22954	0.341473
cCREs472580	501	0.136943	1.0	0.104605
cCREs473413	933	0.112095	1.22937	0.191494
cCREs473450	501	0.360221	1.0	0.448499
cCREs473455	501	0.0708937	1.0	0.210014
cCREs473480	818	0.602009	1.10758	0.449409
cCREs473481	501	0.661003	1.07186	0.424781
cCREs473484	501	0.315745	1.0	0.427773
cCREs473486	501	0.295463	1.00599	0.367241
cCREs473496	528	0.0753303	1.16477	0.150399
cCREs473789	501	0.176861	1.08583	0.33485
cCREs474628	501	0.180107	0.992016	0.307435
cCREs475172	1075	0.101418	1.0	0.279458
cCREs475175	510	0.113139	1.0	0.258647
cCREs475176	501	0.181061	0.948104	0.296555
cCREs475409	501	0.181773	1.12974	0.3391
cCREs475494	501	0.287314	1.0	0.423907
cCREs475511	501	0.285002	1.22156	0.41513
cCREs475524	674	0.181407	1.1365	0.352206
cCREs475529	861	0.413589	1.0	0.471323
cCREs475834	501	0.0579585	1.06587	0.150984
cCREs476053	501	0.200609	1.11577	0.366468
cCREs476074	632	0.10438	1.15823	0.232284
cCREs476115	501	0.112075	1.0	0.265104
cCREs476137	501	0.0534658	1.0	0.0927354
cCREs476138	615	0.00792468	1.0	0.024685
cCREs476142	552	0.130608	1.1087	0.15043
cCREs476151	501	0.0288106	1.07984	0.0871159
cCREs476912	807	0.412576	1.04089	0.372671
cCREs477042	501	0.0374896	1.06587	0.133172
cCREs477134	501	0.193245	1.0	0.337107
cCREs477143	501	0.550036	1.1517	0.322257
cCREs477175	501	0.0282586	1.2016	0.0758633
cCREs477466	501	0.0155163	1.11577	0.0753606
cCREs478335	501	0.36124	1.20758	0.449085
cCREs478440	779	0.123645	1.0	0.266183
cCREs478459	501	0.117013	1.0	0.140289
cCREs478555	848	0.199665	1.0	0.337487
cCREs478716	939	0.0661537	0.85623	0.15499
cCREs479381	539	0.0775318	1.0	0.203278
cCREs479486	595	0.192972	1.0	0.32179
cCREs479501	596	0.100936	1.0	0.238039
cCREs479517	559	0.556144	1.0	0.438197
cCREs479580	501	0.183424	1.01597	0.258783
cCREs479612	501	0.124535	1.2016	0.256619
cCREs479618	501	0.0866437	1.23752	0.130073
cCREs479693	501	0.395726	1.0	0.419919
cCREs479694	528	0.444018	1.0	0.421106
cCREs479751	501	0.335164	1.23752	0.404282
cCREs479953	501	0.11913	1.0	0.151659
cCREs479954	501	0.495125	1.0	0.454856
cCREs480122	793	0.13125	1.01513	0.283472
cCREs480458	502	0.146382	1.0	0.273182
cCREs480564	501	0.293222	1.0	0.396915
cCREs480573	978	0.14341	1.0	0.271946
cCREs480656	759	0.0565384	1.0	0.143605
cCREs480667	773	0.132498	1.02199	0.256603
cCREs480671	1000	0.236337	1.0	0.220635
cCREs480687	501	0.0614352	1.0	0.0799633
cCREs480734	501	0.532757	1.13573	0.453776
cCREs480804	501	0.221713	1.0	0.362159
cCREs481211	501	0.603809	1.1018	0.4246
cCREs481236	1269	0.223043	1.11032	0.354859
cCREs481254	501	0.0524323	1.1018	0.142401
cCREs482239	501	0.226949	1.15768	0.2822
cCREs482781	501	0.246965	1.00599	0.268996
cCREs482798	501	0.110207	1.11577	0.257785
cCREs482820	501	0.0488125	0.984032	0.156844
cCREs482828	501	0.0866701	1.12176	0.187312
cCREs482834	501	0.034845	0.956088	0.0497995
cCREs483076	501	0.550741	1.0	0.444903
cCREs483087	501	0.0418073	1.0	0.146733
cCREs484047	740	0.269395	1.0	0.428821
cCREs484410	551	0.418749	1.0	0.463497
cCREs485057	501	0.21127	1.11577	0.329873
cCREs485802	501	0.431127	1.02994	0.415689
cCREs485916	501	0.163699	1.23752	0.325857
cCREs486049	548	0.430322	1.0	0.476381
cCREs486052	501	0.323159	1.0	0.421394
cCREs486319	501	0.200965	1.0	0.315795
cCREs486337	501	0.492715	1.0	0.442446
cCREs486636	727	0.447299	1.12242	0.437533
cCREs486645	501	0.484818	1.0	0.433233
cCREs486646	543	0.490885	1.0	0.44662
cCREs486918	501	0.200479	1.0	0.230122
cCREs486940	661	0.0480073	1.0	0.148555
cCREs487009	501	0.0787157	1.0	0.20216
cCREs487024	501	0.0791587	1.0	0.186625
cCREs487659	501	0.237231	1.0	0.341535
cCREs487755	501	0.318343	1.0	0.219665
cCREs487952	728	0.262877	1.0	0.395621
cCREs487968	501	0.278292	1.12176	0.389483
cCREs488014	501	0.31459	1.0	0.188916
cCREs488105	701	0.230321	1.0	0.269281
cCREs488720	501	0.120283	1.22954	0.260316
cCREs489345	501	0.143781	1.0	0.281895
cCREs489677	631	0.125078	1.0	0.302213
cCREs489697	501	0.00747298	1.04391	0.0145376
cCREs489763	843	0.333591	1.21471	0.29279
cCREs490223	501	0.721463	1.0	0.418294
cCREs490448	501	0.772001	1.05788	0.346771
cCREs491366	501	0.147414	1.12176	0.180993
cCREs491385	501	0.143841	1.0	0.284866
cCREs491650	501	0.264867	1.0	0.354944
cCREs491768	501	0.636688	1.0	0.44845
cCREs1160	890	0.0211857	1.11461	0.0500385
cCREs1494	517	0.0242554	1.0	0.109148
cCREs1885	971	0.146594	1.1277	0.295317
cCREs1897	953	0.143496	1.0	0.302158
cCREs1979	727	0.147111	1.05089	0.160544
cCREs2475	544	0.0142031	1.07169	0.0686595
cCREs2549	532	0.0731818	1.0	0.210015
cCREs2699	501	0.212684	1.23752	0.384138
cCREs2702	684	0.886744	1.23684	0.272562
cCREs2716	582	0.0295503	1.0	0.122161
cCREs2947	551	0.0671234	1.0	0.177288
cCREs2985	887	0.0658976	1.04397	0.205194
cCREs3616	540	0.0344926	1.0	0.0672593
cCREs4276	1030	0.296024	1.0	0.385052
cCREs5781	511	0.142517	0.980431	0.115915
cCREs5837	513	0.0817649	1.0	0.200741
cCREs5984	632	0.154381	1.01582	0.340216
cCREs5993	595	0.0158781	1.12269	0.0818539
cCREs6412	574	0.1649	1.08014	0.31688
cCREs6431	582	0.111954	1.0	0.245446
cCREs6670	1004	0.00595944	1.24303	0.0164818
cCREs6783	555	0.189403	1.0	0.35863
cCREs6904	747	0.0499359	1.08701	0.163122
cCREs7044	503	0.0390273	1.0	0.159582
cCREs7590	505	0.00838042	0.80198	0.018499
cCREs7733	522	0.100392	1.0	0.260545
cCREs8384	753	0.0179909	1.0	0.0409789
cCREs9579	527	0.211336	1.0	0.265319
cCREs9839	537	0.224045	1.20857	0.342457
cCREs10151	798	0.670446	1.1792	0.44103
cCREs10815	706	0.457505	1.0	0.45427
cCREs10819	535	0.431536	1.0729	0.453041
cCREs10986	778	0.204397	1.0	0.274944
cCREs11155	555	0.506273	1.04324	0.467471
cCREs11812	757	0.0840178	1.0	0.18998
cCREs12010	657	0.0797065	1.0	0.18963
cCREs12051	514	0.0711603	1.0	0.182783
cCREs13424	515	0.0626945	1.20777	0.190093
cCREs13446	508	0.0237963	1.08661	0.0729696
cCREs13741	591	0.336603	1.0	0.433119
cCREs13746	593	0.00766036	1.0	0.0325518
cCREs13747	562	0.150894	1.0	0.308262
cCREs13758	529	0.105296	1.20794	0.243202
cCREs13761	694	0.035283	1.0	0.0860328
cCREs14504	731	0.21722	1.0	0.315717
cCREs14551	1248	0.272255	1.12179	0.409685
cCREs15962	507	0.0237273	1.0	0.0760753
cCREs16336	642	0.043548	0.965732	0.164132
cCREs16414	650	0.0134797	1.08615	0.0548338
cCREs16566	538	0.13879	1.0	0.237585
cCREs16667	553	0.0166801	1.0217	0.0533516
cCREs16818	692	0.379749	1.0	0.249536
cCREs16821	837	0.204097	1.03584	0.361901
cCREs17219	558	0.0888972	1.12903	0.243052
cCREs17272	704	0.144499	1.15057	0.263651
cCREs17354	522	0.0238336	1.0	0.0980432
cCREs17790	777	0.0498563	1.11454	0.175317
cCREs17861	571	0.109409	1.0	0.258038
cCREs17896	528	0.28332	1.0	0.418373
cCREs17999	558	0.175705	1.03226	0.338977
cCREs18173	509	0.0622453	1.0	0.173737
cCREs18189	537	0.283492	1.0	0.381531
cCREs18478	526	0.0421996	1.0	0.146888
cCREs18518	549	0.00528188	1.23679	0.0146045
cCREs18555	536	0.0895486	1.02239	0.240027
cCREs20448	525	0.0579367	1.0	0.154138
cCREs20616	507	0.77304	1.12229	0.381765
cCREs22167	746	0.266232	1.24397	0.418231
cCREs22173	968	0.126949	1.18595	0.256401
cCREs22414	531	0.0883134	1.17891	0.141694
cCREs22604	560	0.2574	1.15	0.306889
cCREs24537	619	0.0488778	1.16478	0.14454
cCREs24740	569	0.159084	1.0	0.32356
cCREs24898	501	0.583041	1.22954	0.458072
cCREs24899	687	0.29161	1.22999	0.413919
cCREs24902	530	0.0539516	0.954717	0.0659038
cCREs24922	542	0.237454	1.22325	0.365601
cCREs25007	709	0.0750124	1.21439	0.208992
cCREs25283	579	0.218525	1.1658	0.399164
cCREs25326	598	0.110096	1.19398	0.286489
cCREs25393	534	0.0958946	1.0	0.254699
cCREs25420	512	0.770941	1.23633	0.372091
cCREs25428	553	0.0657807	0.907776	0.149927
cCREs25463	878	0.150426	1.16515	0.315186
cCREs25554	659	0.104757	1.00759	0.2602
cCREs28373	513	0.157854	0.816764	0.165833
cCREs28396	764	0.2657	1.0	0.403525
cCREs28498	1026	0.079952	1.13645	0.230698
cCREs28513	524	0.457234	1.12977	0.455303
cCREs29023	505	0.0941806	1.02178	0.233346
cCREs29117	555	0.0956288	1.15135	0.210706
cCREs29416	948	0.13944	1.21519	0.297077
cCREs30024	574	0.147414	1.0	0.325254
cCREs30335	525	0.0373389	1.0	0.128251
cCREs30645	533	0.440544	1.0	0.464998
cCREs31632	506	0.0789097	1.0	0.233918
cCREs31638	528	0.011421	1.0	0.0306352
cCREs31818	546	0.204319	1.0	0.360491
cCREs31933	506	0.425819	1.13241	0.446927
cCREs31937	589	0.110541	1.10866	0.215808
cCREs32347	504	0.0305941	1.23611	0.140144
cCREs32884	607	0.146506	1.0	0.284841
cCREs34078	824	0.0942856	0.995146	0.225472
cCREs34471	652	0.49584	0.97546	0.420216
cCREs34867	549	0.140948	1.0	0.30231
cCREs35330	505	0.0312705	1.04752	0.0362567
cCREs35333	813	0.221749	1.09348	0.386109
cCREs35637	545	0.219089	1.0	0.386146
cCREs36314	1019	0.0461906	1.0	0.149014
cCREs36355	568	0.0231343	1.0	0.097878
cCREs36867	932	0.0972207	1.0	0.272704
cCREs37016	773	0.168068	1.10737	0.340257
cCREs37108	737	0.0518793	1.0	0.168759
cCREs37150	543	0.0138292	1.08656	0.034669
cCREs37173	573	0.116347	1.0	0.189209
cCREs37882	525	0.018502	1.0	0.0822889
cCREs37927	505	0.254998	1.0	0.389732
cCREs38011	514	0.0193388	1.0	0.0663863
cCREs38016	533	0.0173269	1.11445	0.0467808
cCREs38099	548	0.164749	1.0	0.321021
cCREs38260	924	0.280883	1.05736	0.39923
cCREs38323	958	0.0967844	0.998956	0.220866
cCREs38462	557	0.00644298	1.0	0.0160509
cCREs38504	594	0.164724	0.979798	0.325523
cCREs39160	648	0.0274568	1.01698	0.0855074
cCREs39195	542	0.143296	1.0	0.145689
cCREs39244	1004	0.0919205	1.0	0.240799
cCREs39264	522	0.0790833	1.2433	0.220641
cCREs39282	554	0.358725	1.0	0.448413
cCREs39301	903	0.511696	1.0	0.40597
cCREs39302	505	0.227886	1.0	0.212694
cCREs39349	511	0.516445	1.0	0.474185
cCREs39618	621	0.236497	1.0	0.386736
cCREs39663	755	0.182137	1.0	0.349594
cCREs39665	526	0.104788	1.0	0.108488
cCREs39686	747	0.0278781	1.15127	0.104694
cCREs39728	584	0.252604	1.08733	0.407883
cCREs40351	504	0.123542	1.0	0.280944
cCREs40594	686	0.235489	0.80758	0.203742
cCREs40698	527	0.191439	1.14421	0.358805
cCREs40737	534	0.165556	1.0	0.309612
cCREs40760	525	0.0736184	1.1581	0.176654
cCREs40928	528	0.115458	1.0	0.269646
cCREs41850	506	0.111986	1.0	0.274185
cCREs41898	856	0.38264	1.07944	0.439494
cCREs42373	767	0.163688	1.1043	0.313452
cCREs42410	543	0.0477845	1.07919	0.151048
cCREs42705	817	0.308512	1.00734	0.421166
cCREs42923	822	0.299966	1.0	0.441441
cCREs42994	824	0.101843	1.0	0.150356
cCREs43119	550	0.51809	1.05818	0.464159
cCREs43420	794	0.447683	0.816121	0.424859
cCREs43427	507	0.104032	1.1716	0.239719
cCREs43483	693	0.0678981	1.0	0.173213
cCREs43753	779	0.134038	1.06547	0.162397
cCREs43882	555	0.159015	1.07207	0.306314
cCREs43944	551	0.442554	1.20871	0.469509
cCREs43987	501	0.377808	1.03593	0.459266
cCREs44184	612	0.191221	1.06536	0.357291
cCREs44204	720	0.634312	1.0	0.444017
cCREs44211	730	0.0638665	1.0	0.188425
cCREs44212	531	0.361009	1.0	0.440596
cCREs44292	538	0.272619	1.0	0.418463
cCREs44294	507	0.0251861	1.14398	0.092149
cCREs44295	730	0.0415231	1.0	0.0915677
cCREs44386	540	0.108874	1.0	0.181681
cCREs44402	534	0.0291289	1.05805	0.0932368
cCREs44462	542	0.160976	1.0	0.183349
cCREs44841	518	0.0851116	1.16602	0.182726
cCREs45230	628	0.159659	0.842357	0.245531
cCREs45356	594	0.173015	1.0	0.27276
cCREs45618	504	0.379548	1.0	0.455734
cCREs45619	552	0.452218	1.23007	0.448784
cCREs45713	522	0.192759	1.0	0.356167
cCREs46123	790	0.0450654	0.85443	0.140642
cCREs46861	580	0.261197	1.0	0.416791
cCREs47535	689	0.0854023	1.13643	0.205336
cCREs47545	517	0.157051	1.0	0.274698
cCREs47569	523	0.434174	1.0	0.441079
cCREs47617	573	0.241603	1.08726	0.370074
cCREs47653	531	0.123401	1.12994	0.28838
cCREs47938	522	0.325049	1.0	0.41979
cCREs47948	507	0.192471	1.0	0.314373
cCREs48309	538	0.0502734	0.942379	0.165551
cCREs48375	871	0.0409928	1.0	0.136745
cCREs49552	522	0.00715696	1.0	0.0395185
cCREs50134	547	0.078831	1.0	0.133063
cCREs50153	513	0.154923	1.0	0.287701
cCREs50183	535	0.357362	1.0	0.452446
cCREs50625	934	0.186924	0.973233	0.248906
cCREs50704	591	0.241328	1.0	0.335089
cCREs50785	929	0.112965	1.08611	0.292662
cCREs50797	715	0.382101	1.0	0.425161
cCREs50876	574	0.0688551	1.0	0.201307
cCREs51261	686	0.219222	0.962099	0.222498
cCREs51285	518	0.291129	1.0	0.339034
cCREs51325	563	0.153985	1.0444	0.259319
cCREs51459	603	0.181383	0.985075	0.272291
cCREs52167	504	0.0335001	1.0	0.0914295
cCREs52663	506	0.0692503	1.0	0.0732491
cCREs52666	979	0.469697	1.0	0.450437
cCREs52825	660	0.0285102	1.03636	0.103866
cCREs53388	538	0.384092	1.0	0.426095
cCREs53399	519	0.114074	1.0	0.243317
cCREs53422	549	0.181337	1.0	0.342937
cCREs53436	651	0.563511	1.0	0.435902
cCREs53437	541	0.254059	1.0	0.363956
cCREs54324	511	0.0190349	1.01566	0.0639172
cCREs54600	639	0.0174961	1.24413	0.0361722
cCREs54610	513	0.225244	1.11501	0.236266
cCREs54756	506	0.0714472	1.0	0.232077
cCREs54882	553	0.610226	1.0	0.439948
cCREs54967	527	0.18183	1.16319	0.108355
cCREs55074	607	0.0368412	1.16474	0.0793544
cCREs55172	578	0.11538	1.17301	0.291107
cCREs55205	844	0.13945	1.06517	0.249824
cCREs55254	525	0.128888	1.05714	0.300903
cCREs55266	529	0.0366819	0.8431	0.0533217
cCREs55433	805	0.237424	1.15776	0.387692
cCREs55755	566	0.155091	0.94523	0.160541
cCREs55786	587	0.0156987	1.2368	0.0586976
cCREs55844	535	0.0468601	1.24299	0.172156
cCREs55923	710	0.0142073	1.0	0.0634026
cCREs55927	501	0.375446	1.0	0.385595
cCREs56041	520	0.0695452	1.0	0.206534
cCREs56089	603	0.113739	1.0	0.275145
cCREs56213	516	0.120355	1.02907	0.287587
cCREs56400	831	0.0793303	1.05776	0.230616
cCREs56625	897	0.189322	1.0	0.349001
cCREs56673	587	0.0618193	0.972743	0.144745
cCREs57002	722	0.644823	1.11496	0.438881
cCREs57456	505	0.0600903	1.2	0.16042
cCREs57690	501	0.678287	1.0	0.423179
cCREs58032	594	0.861115	1.0	0.321168
cCREs58118	921	0.0132826	1.0	0.0589
cCREs58299	886	0.229381	1.0	0.375287
cCREs58544	554	0.0734347	1.0361	0.19165
cCREs58926	1282	0.368623	1.05928	0.448577
cCREs58949	1035	0.322143	1.14686	0.418382
cCREs59069	518	0.261947	1.06564	0.340017
cCREs59156	502	0.374861	1.0	0.433063
cCREs59319	592	0.0497245	1.02872	0.0845158
cCREs59320	560	0.455282	1.04286	0.44768
cCREs59326	929	0.0154627	1.00753	0.0473023
cCREs59327	549	0.272507	1.02186	0.394618
cCREs59894	550	0.18097	1.0	0.3398
cCREs61524	571	0.0571145	1.03678	0.12514
cCREs61544	529	0.154177	1.0	0.280876
cCREs61876	532	0.169551	1.0	0.327891
cCREs62221	552	0.0636747	1.0	0.179942
cCREs62315	528	0.206866	0.924242	0.191394
cCREs62440	559	0.0546328	1.11449	0.13972
cCREs62501	540	0.0112341	1.0	0.0437908
cCREs62566	523	0.159522	1.0	0.302521
cCREs63222	883	0.0869931	1.0	0.213951
cCREs63472	573	0.265675	1.0	0.232281
cCREs63655	535	0.679599	1.0	0.415159
cCREs63760	670	0.0604902	1.12985	0.191564
cCREs63827	589	0.0861783	1.03735	0.212468
cCREs63901	528	0.0770882	1.00758	0.199423
cCREs64137	573	0.0806231	0.972077	0.207763
cCREs64815	766	0.0672657	1.16449	0.161242
cCREs64920	1159	0.106212	0.943054	0.22799
cCREs65649	525	0.687506	1.0	0.443344
cCREs65652	531	0.132663	1.0	0.273533
cCREs65856	551	0.197722	1.21597	0.304726
cCREs65933	1029	0.0727685	0.920311	0.126641
cCREs66031	504	0.0207219	1.0	0.052204
cCREs66032	525	0.331793	1.0	0.45328
cCREs66110	586	0.174756	0.933447	0.154954
cCREs66173	506	0.32026	1.0	0.396602
cCREs66248	529	0.332242	1.15123	0.438542
cCREs66269	534	0.302178	1.15169	0.416007
cCREs66528	530	0.243798	1.11509	0.390599
cCREs66538	580	0.312961	1.0	0.381314
cCREs66692	522	0.490791	1.0	0.460935
cCREs66702	777	0.254519	1.0	0.383325
cCREs66915	654	0.221788	1.0	0.365392
cCREs67280	524	0.122843	0.959924	0.201001
cCREs67322	823	0.0356851	1.0	0.0762018
cCREs67369	528	0.125797	1.0	0.212264
cCREs67468	617	0.112119	0.995138	0.222993
cCREs68185	541	0.0211454	1.0	0.0779177
cCREs68360	543	0.635712	1.0	0.330467
cCREs68826	532	0.065115	1.0	0.128154
cCREs68870	628	0.381259	1.10828	0.332201
cCREs68940	633	0.296096	1.0	0.309102
cCREs68955	539	0.213722	1.02226	0.289162
cCREs69409	734	0.0285564	1.05041	0.0966259
cCREs69475	977	0.412181	1.02866	0.472954
cCREs69488	557	0.0360983	1.0	0.110953
cCREs69491	801	0.244801	1.0	0.414805
cCREs71298	553	0.246802	0.842676	0.267203
cCREs71305	519	0.341082	0.938343	0.383552
cCREs71383	800	0.0544994	1.0	0.144006
cCREs71749	956	0.0651638	1.0	0.15935
cCREs71810	651	0.130741	1.01997	0.1397
cCREs72168	514	0.801649	1.0	0.371284
cCREs72193	545	0.396414	1.0	0.455132
cCREs72194	518	0.0276965	0.967181	0.104969
cCREs73069	658	0.339347	1.17173	0.430935
cCREs75034	930	0.393499	1.0	0.426377
cCREs75041	524	0.0352287	1.0	0.146862
cCREs75106	572	0.284981	1.0	0.301283
cCREs75199	633	0.0319099	1.22275	0.098179
cCREs75286	524	0.073648	1.0	0.181461
cCREs76188	547	0.205346	1.0	0.253361
cCREs76224	544	0.290658	1.24449	0.415177
cCREs76243	575	0.197281	1.0	0.370751
cCREs76245	749	0.103923	1.0	0.264945
cCREs76247	619	0.057938	1.0	0.142435
cCREs76249	520	0.50678	1.13654	0.331653
cCREs76265	539	0.032398	1.0	0.103359
cCREs76385	773	0.072429	1.0	0.197754
cCREs76410	732	0.0839377	0.875683	0.239681
cCREs76555	605	0.298239	1.0	0.404392
cCREs76829	547	0.216724	1.12431	0.284505
cCREs76986	532	0.121317	1.0	0.29752
cCREs77243	956	0.0835743	1.0	0.220182
cCREs77247	822	0.1448	1.0	0.293973
cCREs77276	542	0.191159	1.0	0.226142
cCREs77505	562	0.206169	0.978648	0.353882
cCREs77845	576	0.00950202	1.07292	0.0554305
cCREs78092	523	0.122917	1.0	0.204938
cCREs78133	528	0.141616	1.17992	0.281606
cCREs78150	529	0.139822	1.10019	0.290016
cCREs78151	558	0.0983219	1.10036	0.221491
cCREs78406	514	0.298388	0.955253	0.268337
cCREs78432	516	0.213166	1.13372	0.304733
cCREs78804	527	0.124508	1.0	0.212133
cCREs78807	617	0.0433343	1.10049	0.117903
cCREs79101	528	0.11221	1.0	0.288569
cCREs79149	698	0.0224059	1.04298	0.0986767
cCREs79206	792	0.26333	1.0	0.416159
cCREs79286	537	0.0246839	1.0	0.0650497
cCREs79318	691	0.0136435	1.0	0.0345814
cCREs79362	1022	0.100722	1.0	0.175152
cCREs79368	542	0.432869	1.20849	0.269346
cCREs79826	921	0.017157	1.0	0.103194
cCREs79849	1069	0.078155	1.17961	0.164727
cCREs79997	520	0.00372411	1.09423	0.0128771
cCREs80086	592	0.0381138	1.0	0.109783
cCREs80087	951	0.0295627	0.988433	0.134053
cCREs80459	528	0.188145	1.19318	0.363301
cCREs80537	707	0.461344	1.0	0.450745
cCREs80545	508	0.204402	0.879921	0.253173
cCREs80615	682	0.171456	1.1437	0.310701
cCREs80623	543	0.0556374	1.0	0.0991464
cCREs80644	934	0.256468	1.15739	0.219582
cCREs80653	515	0.627035	1.0932	0.434679
