name	chromosome	start	end	length
cCREs41615	chr10	12565637	12566161	524
cCREs41659	chr10	12704287	12704850	563
cCREs42054	chr10	14074344	14074845	501
cCREs42189	chr10	14543613	14544117	504
cCREs42286	chr10	14979244	14979758	514
cCREs42610	chr10	17305796	17306529	733
cCREs42882	chr10	18447013	18447516	503
cCREs43010	chr10	18870935	18871479	544
cCREs43543	chr10	21090814	21091315	501
cCREs43715	chr10	21744290	21744810	520
cCREs43912	chr10	22875060	22875561	501
cCREs44106	chr10	23886064	23886569	505
cCREs44228	chr10	24446125	24446636	511
cCREs44235	chr10	24465893	24466396	503
cCREs44880	chr10	26985456	26985967	511
cCREs45173	chr10	28409065	28409575	510
cCREs45410	chr10	29585612	29586504	892
cCREs45482	chr10	30121122	30121628	506
cCREs46117	chr10	34094141	34094642	501
cCREs46823	chr10	38968249	38968750	501
cCREs46845	chr10	39030856	39031588	732
cCREs46884	chr10	39224348	39224986	638
cCREs47662	chr10	42215127	42215628	501
cCREs47679	chr10	42247016	42247860	844
cCREs47683	chr10	42253605	42254106	501
cCREs48067	chr10	43684135	43684695	560
cCREs48094	chr10	43785709	43786677	968
cCREs50068	chr10	56387359	56387860	501
cCREs50075	chr10	56432262	56432763	501
cCREs50179	chr10	56967566	56968067	501
cCREs50235	chr10	57343646	57344147	501
cCREs50242	chr10	57414716	57415249	533
cCREs50381	chr10	58450656	58451157	501
cCREs50629	chr10	59402426	59402973	547
cCREs51029	chr10	60832749	60833250	501
cCREs51115	chr10	61235638	61236139	501
cCREs51116	chr10	61240005	61240506	501
cCREs51135	chr10	61315285	61316110	825
cCREs51174	chr10	61464948	61465477	529
cCREs51400	chr10	62337969	62339097	1128
cCREs51417	chr10	62491640	62492141	501
cCREs51419	chr10	62502262	62502763	501
cCREs51420	chr10	62502768	62503269	501
cCREs52598	chr10	68231309	68231810	501
cCREs53155	chr10	70213040	70213940	900
cCREs53353	chr10	70872989	70873701	712
cCREs53398	chr10	71030849	71031452	603
cCREs54259	chr10	75158275	75158818	543
cCREs54384	chr10	75648928	75649464	536
cCREs54484	chr10	76121432	76121939	507
cCREs54621	chr10	76718768	76719269	501
cCREs54842	chr10	77523360	77523884	524
cCREs55113	chr10	78832190	78832720	530
cCREs55376	chr10	80435664	80436165	501
cCREs55473	chr10	80824219	80824720	501
cCREs55496	chr10	80932367	80932868	501
cCREs55640	chr10	81465206	81465873	667
cCREs55690	chr10	81640791	81641292	501
cCREs55921	chr10	83623900	83624401	501
cCREs55933	chr10	83646404	83646905	501
cCREs56075	chr10	84302738	84303239	501
cCREs56603	chr10	86337198	86337699	501
cCREs56609	chr10	86355326	86355952	626
cCREs56635	chr10	86433936	86434702	766
cCREs56760	chr10	86994863	86995680	817
cCREs58808	chr10	95380663	95381406	743
cCREs58885	chr10	95625321	95625822	501
cCREs58905	chr10	95699200	95699706	506
cCREs58955	chr10	95892120	95892621	501
cCREs59328	chr10	97474384	97474897	513
cCREs61396	chr10	107816169	107816703	534
cCREs61522	chr10	108336576	108337119	543
cCREs62520	chr10	111837082	111837583	501
cCREs63338	chr10	115843921	115844441	520
cCREs64500	chr10	120599382	120599892	510
cCREs64521	chr10	120695020	120695521	501
cCREs65601	chr10	125721687	125722196	509
cCREs66046	chr10	127611994	127612495	501
cCREs66116	chr10	127954982	127955507	525
cCREs66195	chr10	128373256	128373773	517
cCREs66226	chr10	128491438	128491939	501
cCREs66340	chr10	129535682	129536209	527
cCREs66470	chr11	3370156	3370657	501
cCREs67022	chr11	5715993	5716516	523
cCREs67051	chr11	5852279	5852799	520
cCREs67449	chr11	7531890	7532422	532
cCREs67610	chr11	8463736	8464237	501
cCREs67788	chr11	9165148	9165679	531
cCREs68074	chr11	11118107	11118608	501
cCREs68915	chr11	16560582	16561143	561
cCREs68959	chr11	16792254	16792764	510
cCREs68974	chr11	16829375	16830080	705
cCREs69190	chr11	17882559	17883312	753
cCREs69511	chr11	19838867	19839408	541
cCREs69554	chr11	19966245	19966806	561
cCREs69613	chr11	20215655	20216156	501
cCREs70506	chr11	24408243	24408955	712
cCREs71289	chr11	28946385	28946886	501
cCREs71590	chr11	30413943	30414444	501
cCREs71673	chr11	30918636	30919225	589
cCREs72241	chr11	33126905	33127524	619
cCREs72488	chr11	34134501	34135006	505
cCREs72498	chr11	34155153	34155654	501
cCREs72505	chr11	34192988	34193550	562
cCREs72510	chr11	34209625	34210263	638
cCREs72735	chr11	35245143	35245661	518
cCREs72766	chr11	35307864	35308395	531
cCREs72802	chr11	35393401	35394238	837
cCREs74974	chr11	45077523	45078024	501
cCREs74979	chr11	45105199	45105974	775
cCREs75000	chr11	45229722	45230233	511
cCREs75193	chr11	46114967	46115548	581
cCREs75215	chr11	46183559	46184060	501
cCREs75226	chr11	46211083	46211584	501
cCREs75502	chr11	47302920	47303425	505
cCREs76434	chr11	51640718	51641219	501
cCREs76535	chr11	52088836	52089733	897
cCREs76549	chr11	52187133	52187637	504
cCREs76960	chr11	53907331	53907877	546
cCREs76974	chr11	54004018	54004732	714
cCREs77061	chr11	54426005	54426755	750
cCREs77237	chr11	55276966	55277467	501
cCREs77241	chr11	55327981	55328818	837
cCREs77248	chr11	55351057	55351589	532
cCREs77256	chr11	55381542	55382043	501
cCREs78206	chr11	59655315	59655823	508
cCREs78490	chr11	60924458	60924975	517
cCREs78570	chr11	61208267	61208912	645
cCREs78608	chr11	61367133	61367642	509
cCREs78685	chr11	61679028	61679529	501
cCREs78745	chr11	61954716	61955402	686
cCREs78927	chr11	62954665	62955564	899
cCREs78928	chr11	62962835	62963591	756
cCREs79840	chr11	67011534	67012035	501
cCREs79976	chr11	67512895	67513414	519
cCREs80293	chr11	68639573	68640074	501
cCREs81091	chr11	72285988	72286500	512
cCREs81238	chr11	72994433	72994934	501
cCREs81445	chr11	74864414	74864915	501
cCREs81477	chr11	75044165	75044666	501
cCREs81563	chr11	75305877	75306398	521
cCREs82573	chr11	79722840	79723357	517
cCREs83242	chr11	82470931	82471579	648
cCREs84236	chr11	87720266	87721383	1117
cCREs84427	chr11	88486038	88486539	501
cCREs84473	chr11	88590746	88591247	501
cCREs84567	chr11	88941482	88942009	527
cCREs84727	chr11	89673148	89673649	501
cCREs85626	chr11	94261629	94262130	501
cCREs85806	chr11	95070085	95070586	501
cCREs85832	chr11	95157884	95158419	535
cCREs86017	chr11	96125598	96126272	674
cCREs86020	chr11	96138477	96138978	501
cCREs86142	chr11	96936234	96936735	501
cCREs86149	chr11	96962005	96962515	510
cCREs86505	chr11	98392546	98393047	501
cCREs86668	chr11	99101666	99102167	501
cCREs86715	chr11	99276765	99277282	517
cCREs86837	chr11	100168025	100168588	563
cCREs86858	chr11	100274647	100275202	555
cCREs86865	chr11	100288810	100289494	684
cCREs86889	chr11	100386530	100387097	567
cCREs87015	chr11	100963574	100964075	501
cCREs87108	chr11	101288763	101289454	691
cCREs87320	chr11	102222454	102223060	606
cCREs87519	chr11	103095113	103095614	501
cCREs87727	chr11	104018047	104018552	505
cCREs87728	chr11	104018577	104019106	529
cCREs88176	chr11	106225220	106225750	530
cCREs88454	chr11	107384220	107384721	501
cCREs88818	chr11	108584656	108585173	517
cCREs89059	chr11	109497990	109498543	553
cCREs89403	chr11	111123783	111124284	501
cCREs89404	chr11	111128714	111129228	514
cCREs89414	chr11	111155059	111155560	501
cCREs89417	chr11	111161767	111162304	537
cCREs89703	chr11	112767370	112768238	868
cCREs89709	chr11	112788120	112788814	694
cCREs89724	chr11	112847351	112847854	503
cCREs89740	chr11	112924415	112924916	501
cCREs90578	chr11	115838686	115839274	588
cCREs90610	chr11	115964759	115965414	655
cCREs90622	chr11	116060575	116061101	526
cCREs90638	chr11	116117146	116117783	637
cCREs90955	chr11	117289694	117290196	502
cCREs91120	chr11	117838514	117839037	523
cCREs91195	chr11	118085652	118086447	795
cCREs91268	chr11	118341653	118342210	557
cCREs91539	chr11	119188037	119188741	704
cCREs91541	chr11	119192080	119192746	666
cCREs91638	chr11	119657476	119657989	513
cCREs91820	chr11	120183093	120183598	505
cCREs91902	chr11	120507688	120508189	501
cCREs92429	chr12	4171096	4171636	540
cCREs92809	chr12	5585761	5586284	523
cCREs93322	chr12	8318525	8319490	965
cCREs94094	chr12	11917337	11918095	758
cCREs94936	chr12	15751868	15752454	586
cCREs95123	chr12	16487119	16487620	501
cCREs95144	chr12	16555924	16556442	518
cCREs95441	chr12	17665796	17666495	699
cCREs95554	chr12	21223855	21224356	501
cCREs95764	chr12	24932057	24932613	556
cCREs96174	chr12	26580862	26581613	751
cCREs96189	chr12	26638859	26639360	501
cCREs98057	chr12	34461019	34461534	515
cCREs98748	chr12	37634844	37635345	501
cCREs99148	chr12	39693385	39693886	501
cCREs99252	chr12	40106811	40107334	523
cCREs99654	chr12	41521465	41521992	527
cCREs99692	chr12	41688099	41689175	1076
cCREs100249	chr12	44940062	44940834	772
cCREs101481	chr12	52415078	52415631	553
cCREs101505	chr12	52497157	52497738	581
cCREs101890	chr12	53991195	53991703	508
cCREs102128	chr12	55396477	55396978	501
cCREs104126	chr12	69041618	69042119	501
cCREs104243	chr12	69649335	69649836	501
cCREs104714	chr12	71297919	71298420	501
cCREs104791	chr12	71530744	71531267	523
cCREs104902	chr12	71882575	71883076	501
cCREs105105	chr12	72715742	72716276	534
cCREs105205	chr12	73357246	73357767	521
cCREs105243	chr12	73503400	73503943	543
cCREs105247	chr12	73519270	73519944	674
cCREs105861	chr12	76068626	76069127	501
cCREs105862	chr12	76070324	76070830	506
cCREs106096	chr12	76912142	76912647	505
cCREs106152	chr12	77124072	77124573	501
cCREs106604	chr12	79463356	79463887	531
cCREs106859	chr12	80281235	80281736	501
cCREs107409	chr12	82550257	82550758	501
cCREs107421	chr12	82597226	82597727	501
cCREs107668	chr12	83548775	83549581	806
cCREs108042	chr12	85275632	85276180	548
cCREs109276	chr12	90944597	90945104	507
cCREs109737	chr12	93443895	93444438	543
cCREs110018	chr12	95381403	95381904	501
cCREs110047	chr12	95519949	95520450	501
cCREs110132	chr12	95789372	95789905	533
cCREs110540	chr12	98252318	98252844	526
cCREs110799	chr12	99217218	99218018	800
cCREs110858	chr12	99362991	99363856	865
cCREs110879	chr12	99419241	99419742	501
cCREs111966	chr12	104008544	104009330	786
cCREs112058	chr12	104552517	104553195	678
cCREs112816	chr12	107710514	107711015	501
cCREs112991	chr12	108248078	108248596	518
cCREs113168	chr12	108878553	108879594	1041
cCREs113196	chr12	108965335	108965836	501
cCREs113208	chr12	109002911	109003412	501
cCREs113925	chr12	112214426	112214927	501
cCREs114197	chr12	113149911	113150412	501
cCREs114225	chr12	113420414	113420919	505
cCREs115041	chr12	119628173	119628674	501
cCREs115096	chr13	3500848	3501463	615
cCREs115162	chr13	3778330	3778831	501
cCREs115176	chr13	3867073	3867594	521
cCREs116143	chr13	9296010	9296511	501
cCREs116936	chr13	12711582	12712115	533
cCREs116956	chr13	13446973	13447476	503
cCREs117229	chr13	15017500	15018036	536
cCREs117361	chr13	15728587	15729096	509
cCREs117525	chr13	16698770	16699275	505
cCREs117532	chr13	16724906	16725958	1052
cCREs117549	chr13	16794868	16795388	520
cCREs118337	chr13	20414963	20415491	528
cCREs119448	chr13	26085470	26085971	501
cCREs119747	chr13	28589320	28589821	501
cCREs119918	chr13	29194621	29195549	928
cCREs120119	chr13	29864321	29864822	501
cCREs120150	chr13	29988535	29989036	501
cCREs120392	chr13	30960623	30961125	502
cCREs120633	chr13	32027869	32028370	501
cCREs120689	chr13	32252083	32252620	537
cCREs120714	chr13	32425064	32425699	635
cCREs120739	chr13	32514174	32514675	501
cCREs120744	chr13	32541513	32542039	526
cCREs120855	chr13	33046417	33047070	653
cCREs120908	chr13	33934593	33935094	501
cCREs121788	chr13	37436275	37436801	526
cCREs121795	chr13	37453757	37454270	513
cCREs121968	chr13	38278891	38279615	724
cCREs122041	chr13	38550332	38550864	532
cCREs122282	chr13	39976463	39976977	514
cCREs122389	chr13	40851982	40852483	501
cCREs122396	chr13	40875339	40875846	507
cCREs124090	chr13	46904042	46904543	501
cCREs125139	chr13	52216315	52216842	527
cCREs125322	chr13	52867207	52867708	501
cCREs125428	chr13	53321081	53321582	501
cCREs125434	chr13	53336633	53337174	541
cCREs126718	chr13	58466984	58467505	521
cCREs126944	chr13	59343417	59343922	505
cCREs127201	chr13	60309350	60309910	560
cCREs127312	chr13	60697984	60698485	501
cCREs127505	chr13	63252251	63252752	501
cCREs128217	chr13	69532229	69532730	501
cCREs129042	chr13	73751856	73752796	940
cCREs129751	chr13	77707451	77707960	509
cCREs129996	chr13	79497288	79497883	595
cCREs130235	chr13	81279304	81279829	525
cCREs130244	chr13	81325455	81325971	516
cCREs132372	chr13	93378586	93379091	505
cCREs132477	chr13	93807658	93808513	855
cCREs132501	chr13	93888464	93889321	857
cCREs132570	chr13	94114275	94115251	976
cCREs132595	chr13	94181911	94182421	510
cCREs133730	chr13	98461345	98461934	589
cCREs133924	chr13	99189784	99190285	501
cCREs134330	chr13	100948786	100949287	501
cCREs134345	chr13	101016208	101016711	503
cCREs134363	chr13	101112119	101112802	683
cCREs134372	chr13	101164035	101164536	501
cCREs134503	chr13	101653591	101654248	657
cCREs135151	chr13	104374441	104374942	501
cCREs135937	chr13	107747455	107747958	503
cCREs136503	chr13	109780447	109781011	564
cCREs136580	chr13	110009085	110009611	526
cCREs136804	chr13	110740102	110740647	545
cCREs137074	chr13	111949283	111949784	501
cCREs137170	chr13	112297712	112298234	522
cCREs137362	chr13	113178083	113178584	501
cCREs137409	chr13	113351000	113351501	501
cCREs137423	chr13	113391512	113392242	730
cCREs137884	chr13	115195911	115196452	541
cCREs138949	chr14	8333324	8333825	501
cCREs139165	chr14	9488251	9488794	543
cCREs139521	chr14	11151001	11151502	501
cCREs139789	chr14	12104822	12105543	721
cCREs141359	chr14	20180642	20181164	522
cCREs141447	chr14	20635527	20636030	503
cCREs141577	chr14	21111537	21112038	501
cCREs141600	chr14	21258275	21259004	729
cCREs141654	chr14	21509051	21510060	1009
cCREs141889	chr14	22542862	22543363	501
cCREs141959	chr14	22943396	22943943	547
cCREs142104	chr14	23550354	23550862	508
cCREs142661	chr14	25381156	25381657	501
cCREs142738	chr14	25604531	25605036	505
cCREs142883	chr14	26540794	26541317	523
cCREs142887	chr14	26562901	26563423	522
cCREs142888	chr14	26564534	26565035	501
cCREs143363	chr14	28405983	28406555	572
cCREs143409	chr14	28626869	28627399	530
cCREs143419	chr14	28680733	28681234	501
cCREs143563	chr14	29334936	29335437	501
cCREs143949	chr14	30632383	30632884	501
cCREs143953	chr14	30644972	30645481	509
cCREs144123	chr14	31434249	31434799	550
cCREs144185	chr14	31740951	31741467	516
cCREs144264	chr14	32074931	32075469	538
cCREs144293	chr14	32238530	32239031	501
cCREs144857	chr14	34615450	34616041	591
cCREs145424	chr14	37528038	37528575	537
cCREs145995	chr14	41010159	41010660	501
cCREs146130	chr14	44838637	44839139	502
cCREs146175	chr14	45070530	45071064	534
cCREs146375	chr14	46026415	46027061	646
cCREs146407	chr14	46198267	46199128	861
cCREs146451	chr14	46465895	46466586	691
cCREs146479	chr14	46610120	46610660	540
cCREs146492	chr14	46679573	46680447	874
cCREs146494	chr14	46692006	46692513	507
cCREs146522	chr14	46800688	46801430	742
cCREs146661	chr14	47373589	47374109	520
cCREs146718	chr14	47615464	47615977	513
cCREs146751	chr14	47753509	47754015	506
cCREs146763	chr14	47805129	47805630	501
cCREs147301	chr14	51101202	51101703	501
cCREs148525	chr14	58570518	58571054	536
cCREs148577	chr14	58866777	58867278	501
cCREs148657	chr14	59485197	59485941	744
cCREs148934	chr14	60594602	60595103	501
cCREs149128	chr14	61258208	61258709	501
cCREs149450	chr14	62884149	62884686	537
cCREs149451	chr14	62886890	62887391	501
cCREs150297	chr14	65876111	65876665	554
cCREs150380	chr14	66215182	66215687	505
cCREs150799	chr14	67886811	67887314	503
cCREs151221	chr14	70195838	70196511	673
cCREs151938	chr14	73483755	73484283	528
cCREs151968	chr14	73638409	73638910	501
cCREs151997	chr14	73772898	73773399	501
cCREs152016	chr14	73844340	73844900	560
cCREs152017	chr14	73846225	73846762	537
cCREs152736	chr14	76551176	76551765	589
cCREs152745	chr14	76583958	76584462	504
cCREs152765	chr14	76642278	76642869	591
cCREs152791	chr14	76705858	76706359	501
cCREs153431	chr14	78884093	78884634	541
cCREs153618	chr14	79568963	79569468	505
cCREs155439	chr14	92521719	92522220	501
cCREs155503	chr14	93010393	93010894	501
cCREs156486	chr14	99411679	99412524	845
cCREs156521	chr14	99510887	99511584	697
cCREs156524	chr14	99517542	99518065	523
cCREs156528	chr14	99528398	99529373	975
cCREs156750	chr14	100280534	100281059	525
cCREs157097	chr14	101833670	101834191	521
cCREs157412	chr14	103153778	103154330	552
cCREs157498	chr14	103502443	103503131	688
cCREs157952	chr14	105860886	105861387	501
cCREs159026	chr14	114172256	114172977	721
cCREs159063	chr14	114385583	114386346	763
cCREs159373	chr14	115930392	115930893	501
cCREs159627	chr14	117365562	117366063	501
cCREs161031	chr14	122385851	122386358	507
cCREs161480	chr15	3174032	3174533	501
cCREs161635	chr15	4121626	4122130	504
cCREs162507	chr15	8940790	8941291	501
cCREs162782	chr15	10623168	10623669	501
cCREs162793	chr15	10668510	10669011	501
cCREs162817	chr15	10720005	10720506	501
cCREs163228	chr15	12271282	12271805	523
cCREs163307	chr15	12493219	12493767	548
cCREs164158	chr15	18439235	18439802	567
cCREs165528	chr15	26806449	26806960	511
cCREs165585	chr15	27071353	27071858	505
cCREs166627	chr15	31373433	31373934	501
cCREs166789	chr15	31990546	31991074	528
cCREs166818	chr15	32113995	32114692	697
cCREs167149	chr15	33726637	33727159	522
cCREs167475	chr15	35611209	35611722	513
cCREs167478	chr15	35615844	35616730	886
cCREs167795	chr15	36956111	36956695	584
cCREs167801	chr15	36974816	36975317	501
cCREs167856	chr15	37217250	37218189	939
cCREs168083	chr15	38064023	38064646	623
cCREs169095	chr15	42683345	42683849	504
cCREs169684	chr15	46480060	46480874	814
cCREs169803	chr15	47857064	47857630	566
cCREs170282	chr15	51402587	51403088	501
cCREs170404	chr15	51856589	51857090	501
cCREs170598	chr15	52961394	52961895	501
cCREs170805	chr15	53682963	53683464	501
cCREs170886	chr15	54198150	54198674	524
cCREs170936	chr15	54440762	54441315	553
cCREs171030	chr15	54858072	54858573	501
cCREs171166	chr15	55315611	55316192	581
cCREs171189	chr15	55424974	55425475	501
cCREs171286	chr15	55843280	55844058	778
cCREs171956	chr15	58994259	58994760	501
cCREs172041	chr15	59269871	59270652	781
cCREs172465	chr15	61220623	61221510	887
cCREs172543	chr15	61588318	61588833	515
cCREs172551	chr15	61609403	61610206	803
cCREs172899	chr15	63236064	63236621	557
cCREs173824	chr15	67006323	67006824	501
cCREs173828	chr15	67030471	67031002	531
cCREs174708	chr15	71203168	71203669	501
cCREs175319	chr15	73703817	73704329	512
cCREs175328	chr15	73729142	73729668	526
cCREs175826	chr15	75998398	75999181	783
cCREs175834	chr15	76014145	76014647	502
cCREs175844	chr15	76083603	76084104	501
cCREs175851	chr15	76119082	76119583	501
cCREs175882	chr15	76253889	76254401	512
cCREs175909	chr15	76372889	76373390	501
cCREs176042	chr15	76900566	76901076	510
cCREs176152	chr15	77293336	77293876	540
cCREs176678	chr15	79416402	79416903	501
cCREs177558	chr15	83227990	83228491	501
cCREs177596	chr15	83373752	83374472	720
cCREs178092	chr15	85214187	85214695	508
cCREs178221	chr15	85684786	85685309	523
cCREs178294	chr15	86035890	86036391	501
cCREs178316	chr15	86092198	86092705	507
cCREs178707	chr15	87632625	87633152	527
